country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1238.0,15.0,,,,2021-07-06
CH,Obwalden,OW,2602.0,39.0,,0.0,,2021-07-06
CH,Nidwalden,NW,2737.0,23.0,,0.0,0.0,2021-07-06
CH,Glarus,GL,2816.0,78.0,,0.0,0.0,2021-07-06
CH,Uri,UR,3266.0,50.0,,0.0,,2021-07-06
CH,Schaffhausen,SH,4820.0,78.0,,0.0,0.0,2021-07-06
CH,Jura,JU,7105.0,117.0,,0.0,0.0,2021-07-06
CH,Zug,ZG,8514.0,121.0,,0.0,0.0,2021-07-06
CH,Schwyz,SZ,12365.0,238.0,,,,2021-07-06
CH,Basel-Stadt,BS,12988.0,205.0,,1.0,2.0,2021-07-06
CH,Grisons,GR,13668.0,192.0,,1.0,0.0,2021-07-06
CH,Neuchâtel,NE,17504.0,404.0,,0.0,1.0,2021-07-06
CH,Solothurn,SO,17990.0,,,,,2021-07-06
CH,Basel-Landschaft,BL,18265.0,219.0,,0.0,1.0,2021-07-06
CH,Thurgau,TG,19001.0,457.0,,4.0,0.0,2021-07-06
CH,Lucerne,LU,29005.0,,,5.0,,2021-07-06
CH,Fribourg,FR,32573.0,491.0,,4.0,0.0,2021-07-06
CH,Ticino,TI,33304.0,995.0,,0.0,0.0,2021-07-06
CH,Valais,VS,38203.0,673.0,,4.0,2.0,2021-07-06
CH,St. Gallen,SG,42917.0,716.0,,1.0,1.0,2021-07-06
CH,Aargau,AG,48016.0,704.0,,0.0,1.0,2021-07-06
CH,Geneva,GE,54663.0,784.0,,64.0,1.0,2021-07-06
CH,Berne,BE,65755.0,1101.0,,2.0,2.0,2021-07-06
CH,Zürich,ZH,112848.0,1418.0,,6.0,8.0,2021-07-06
CH,,,690449.0,10792.0,412206.0,152.0,40.0,2021-07-06
CH,Appenzell Ausserrhoden,AR,,,,,,2021-07-06
CH,Vaud,VD,,,,,,2021-07-06
