country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,2744.0,23.0,,0.0,0.0,2021-07-10
CH,Schaffhausen,SH,4830.0,78.0,,,,2021-07-10
CH,Jura,JU,7117.0,121.0,,0.0,0.0,2021-07-10
CH,Zug,ZG,8555.0,121.0,,1.0,0.0,2021-07-10
CH,Schwyz,SZ,12412.0,238.0,,,,2021-07-10
CH,Basel-Stadt,BS,13014.0,205.0,,0.0,2.0,2021-07-10
CH,Grisons,GR,13701.0,192.0,,2.0,0.0,2021-07-10
CH,Neuchâtel,NE,17513.0,404.0,,0.0,1.0,2021-07-10
CH,Basel-Landschaft,BL,18299.0,219.0,,0.0,1.0,2021-07-10
CH,Thurgau,TG,19027.0,457.0,,3.0,1.0,2021-07-10
CH,Lucerne,LU,29059.0,,,,,2021-07-10
CH,Fribourg,FR,32514.0,491.0,,3.0,0.0,2021-07-10
CH,Valais,VS,38258.0,673.0,,4.0,3.0,2021-07-10
CH,St. Gallen,SG,43002.0,,,1.0,2.0,2021-07-10
CH,Aargau,AG,48091.0,704.0,,,,2021-07-10
CH,Geneva,GE,54751.0,784.0,,55.0,0.0,2021-07-10
CH,Berne,BE,65833.0,1102.0,,,,2021-07-10
CH,Zürich,ZH,113137.0,1418.0,,4.0,9.0,2021-07-10
CH,,,691429.0,10797.0,412206.0,144.0,44.0,2021-07-10
CH,Appenzell Innerrhoden,AI,,,,,,2021-07-10
CH,Appenzell Ausserrhoden,AR,,,,,,2021-07-10
CH,Glarus,GL,,,,-1.0,1.0,2021-07-10
CH,Obwalden,OW,,,,,,2021-07-10
CH,Solothurn,SO,,,,,,2021-07-10
CH,Ticino,TI,,,,,,2021-07-10
CH,Uri,UR,,,,,,2021-07-10
CH,Vaud,VD,,,,,,2021-07-10
