country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,657.0,15.0,,5.0,,2020-12-23
CH,Uri,UR,1266.0,32.0,,7.0,,2020-12-23
CH,Obwalden,OW,1298.0,29.0,,8.0,,2020-12-23
CH,Nidwalden,NW,1324.0,12.0,,3.0,1.0,2020-12-23
CH,Glarus,GL,1459.0,35.0,,10.0,2.0,2020-12-23
CH,Appenzell Ausserrhoden,AR,2254.0,38.0,,16.0,1.0,2020-12-23
CH,Schaffhausen,SH,2807.0,46.0,,14.0,3.0,2020-12-23
CH,Jura,JU,4263.0,107.0,,30.0,0.0,2020-12-23
CH,Zug,ZG,4517.0,61.0,,18.0,4.0,2020-12-23
CH,Schwyz,SZ,7047.0,130.0,,,,2020-12-23
CH,Basel-Stadt,BS,7570.0,134.0,,121.0,17.0,2020-12-23
CH,Grisons,GR,7580.0,133.0,,35.0,7.0,2020-12-23
CH,Solothurn,SO,9783.0,171.0,,56.0,13.0,2020-12-23
CH,Basel-Landschaft,BL,10284.0,145.0,,60.0,6.0,2020-12-23
CH,Thurgau,TG,11060.0,217.0,,63.0,24.0,2020-12-23
CH,Neuchâtel,NE,11230.0,311.0,,33.0,6.0,2020-12-23
CH,Lucerne,LU,15413.0,212.0,,99.0,,2020-12-23
CH,Ticino,TI,21438.0,714.0,,309.0,38.0,2020-12-23
CH,Fribourg,FR,22823.0,400.0,,46.0,12.0,2020-12-23
CH,Valais,VS,24947.0,503.0,,60.0,15.0,2020-12-23
CH,St. Gallen,SG,25901.0,467.0,,158.0,26.0,2020-12-23
CH,Aargau,AG,26332.0,399.0,,161.0,36.0,2020-12-23
CH,Geneva,GE,36823.0,671.0,,125.0,12.0,2020-12-23
CH,Berne,BE,40226.0,655.0,,256.0,46.0,2020-12-23
CH,Vaud,VD,54926.0,787.0,,244.0,50.0,2020-12-23
CH,Zürich,ZH,63766.0,816.0,,394.0,104.0,2020-12-23
CH,,,416994.0,7240.0,275645.0,2337.0,438.0,2020-12-23
