country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,17097.0,61.0,,0.0,,2022-06-08
CH,Nidwalden,NW,18627.0,36.0,,0.0,0.0,2022-06-08
CH,Schaffhausen,SH,32629.0,133.0,,7.0,0.0,2022-06-08
CH,Zug,ZG,51046.0,170.0,,3.0,0.0,2022-06-08
CH,Neuchâtel,NE,77419.0,469.0,,7.0,1.0,2022-06-08
CH,Basel-Stadt,BS,84438.0,288.0,,28.0,3.0,2022-06-08
CH,Solothurn,SO,116363.0,366.0,,7.0,0.0,2022-06-08
CH,Thurgau,TG,121216.0,689.0,,8.0,2.0,2022-06-08
CH,Basel-Landschaft,BL,127488.0,299.0,,5.0,0.0,2022-06-08
CH,Fribourg,FR,144108.0,576.0,,13.0,0.0,2022-06-08
CH,Ticino,TI,150342.0,1193.0,,37.0,0.0,2022-06-08
CH,Lucerne,LU,180958.0,,,,,2022-06-08
CH,St. Gallen,SG,214533.0,,,7.0,0.0,2022-06-08
CH,Geneva,GE,215036.0,,,193.0,2.0,2022-06-08
CH,Zürich,ZH,641721.0,1803.0,,35.0,3.0,2022-06-08
CH,,,3492452.0,13783.0,1020797.0,835.0,59.0,2022-06-08
CH,Aargau,AG,,,,,,2022-06-08
CH,Appenzell Innerrhoden,AI,,,,,,2022-06-08
CH,Appenzell Ausserrhoden,AR,,,,,,2022-06-08
CH,Berne,BE,,,,,,2022-06-08
CH,Glarus,GL,,,,,,2022-06-08
CH,Grisons,GR,,,,,,2022-06-08
CH,Jura,JU,,,,,,2022-06-08
CH,Schwyz,SZ,,,,,,2022-06-08
CH,Uri,UR,,,,,,2022-06-08
CH,Vaud,VD,,,,,,2022-06-08
CH,Valais,VS,,,,,,2022-06-08
