country,lau,cases,population,cases/100k pop.,datetime
FI,Kökar,9,225,4000.0,2022-02-07T12:00:00
FI,Luhanka,12,691,1736.61360347323,2022-02-07T12:00:00
FI,Lumparland,18,370,4864.86486486487,2022-02-07T12:00:00
FI,Tervo,18,1508,1193.63395225464,2022-02-07T12:00:00
FI,Vårdö,21,454,4625.55066079295,2022-02-07T12:00:00
FI,Halsua,23,1102,2087.11433756806,2022-02-07T12:00:00
FI,Vesanto,24,1976,1214.57489878543,2022-02-07T12:00:00
FI,Lestijärvi,24,722,3324.09972299169,2022-02-07T12:00:00
FI,Rautavaara,24,1561,1537.47597693786,2022-02-07T12:00:00
FI,Honkajoki (ennen liitosta),25,1598,1564.45556946183,2022-02-07T12:00:00
FI,Kyyjärvi,27,1293,2088.16705336427,2022-02-07T12:00:00
FI,Kumlinge,28,308,9090.90909090909,2022-02-07T12:00:00
FI,Merijärvi,30,1078,2782.93135435993,2022-02-07T12:00:00
FI,Enonkoski,31,1374,2256.18631732169,2022-02-07T12:00:00
FI,Kustavi,32,957,3343.78265412748,2022-02-07T12:00:00
FI,Tuusniemi,34,2434,1396.87756778965,2022-02-07T12:00:00
FI,Savukoski,34,1009,3369.67294350842,2022-02-07T12:00:00
FI,Pertunmaa,35,1653,2117.36237144586,2022-02-07T12:00:00
FI,Hailuoto,35,951,3680.33648790747,2022-02-07T12:00:00
FI,Isojoki,36,1927,1868.1888946549,2022-02-07T12:00:00
FI,Kivijärvi,37,1104,3351.44927536232,2022-02-07T12:00:00
FI,Keitele,40,2158,1853.56811862836,2022-02-07T12:00:00
FI,Posio,41,3118,1314.94547787043,2022-02-07T12:00:00
FI,Juupajoki,42,1795,2339.83286908078,2022-02-07T12:00:00
FI,Geta,42,514,8171.20622568093,2022-02-07T12:00:00
FI,Brändö,43,449,9576.83741648107,2022-02-07T12:00:00
FI,Karijoki,47,1208,3890.72847682119,2022-02-07T12:00:00
FI,Utsjoki,47,1223,3843.00899427637,2022-02-07T12:00:00
FI,Multia,48,1566,3065.13409961686,2022-02-07T12:00:00
FI,Kuhmoinen,48,2169,2213.00138312586,2022-02-07T12:00:00
FI,Kinnula,48,1601,2998.12617114304,2022-02-07T12:00:00
FI,Miehikkälä,49,1879,2607.77009047366,2022-02-07T12:00:00
FI,Kannonkoski,50,1326,3770.73906485671,2022-02-07T12:00:00
FI,Siikainen,50,1384,3612.71676300578,2022-02-07T12:00:00
FI,Kärsämäki,52,2544,2044.0251572327,2022-02-07T12:00:00
FI,Kaavi,54,2810,1921.70818505338,2022-02-07T12:00:00
FI,Rautjärvi,54,3154,1712.11160431198,2022-02-07T12:00:00
FI,Pelkosenniemi,56,931,6015.03759398496,2022-02-07T12:00:00
FI,Taivassalo,57,1656,3442.02898550725,2022-02-07T12:00:00
FI,Hyrynsalmi,58,2200,2636.36363636364,2022-02-07T12:00:00
FI,Rääkkylä,60,2070,2898.55072463768,2022-02-07T12:00:00
FI,Eckerö,62,960,6458.33333333333,2022-02-07T12:00:00
FI,Puumala,63,2131,2956.35851712811,2022-02-07T12:00:00
FI,Kihniö,63,1822,3457.73874862788,2022-02-07T12:00:00
FI,Juuka,66,4532,1456.31067961165,2022-02-07T12:00:00
FI,Soini,66,2003,3295.05741387918,2022-02-07T12:00:00
FI,Ristijärvi,66,1238,5331.17932148627,2022-02-07T12:00:00
FI,Sund,67,1012,6620.5533596838,2022-02-07T12:00:00
FI,Heinävesi,67,3196,2096.37046307885,2022-02-07T12:00:00
FI,Simo,73,2948,2476.25508819539,2022-02-07T12:00:00
FI,Konnevesi,73,2593,2815.27188584651,2022-02-07T12:00:00
FI,Jämijärvi,75,1708,4391.10070257611,2022-02-07T12:00:00
FI,Hirvensalmi,77,2150,3581.39534883721,2022-02-07T12:00:00
FI,Parikkala,77,4655,1654.13533834586,2022-02-07T12:00:00
FI,Toivakka,78,2401,3248.64639733444,2022-02-07T12:00:00
FI,Puolanka,80,2494,3207.69847634322,2022-02-07T12:00:00
FI,Karstula,80,3863,2070.92932953663,2022-02-07T12:00:00
FI,Salla,80,3413,2343.97890418986,2022-02-07T12:00:00
FI,Hartola,81,2662,3042.82494365139,2022-02-07T12:00:00
FI,Evijärvi,81,2410,3360.99585062241,2022-02-07T12:00:00
FI,Koski Tl,83,2293,3619.7121674662,2022-02-07T12:00:00
FI,Vimpeli,84,2787,3013.99354144241,2022-02-07T12:00:00
FI,Sulkava,85,2483,3423.27829238824,2022-02-07T12:00:00
FI,Föglö,86,526,16349.8098859316,2022-02-07T12:00:00
FI,Kaskinen,87,1279,6802.18921032056,2022-02-07T12:00:00
FI,Rantasalmi,88,3365,2615.15601783061,2022-02-07T12:00:00
FI,Vaala,89,2738,3250.54784514244,2022-02-07T12:00:00
FI,Pyhäjärvi,89,5038,1766.5740373164,2022-02-07T12:00:00
FI,Enontekiö,89,1812,4911.69977924945,2022-02-07T12:00:00
FI,Ypäjä,91,2324,3915.66265060241,2022-02-07T12:00:00
FI,Punkalaidun,93,2788,3335.72453371593,2022-02-07T12:00:00
FI,Vieremä,94,3521,2669.69610905993,2022-02-07T12:00:00
FI,Humppila,95,2177,4363.80339917317,2022-02-07T12:00:00
FI,Oripää,96,1331,7212.62208865515,2022-02-07T12:00:00
FI,Padasjoki,97,2858,3393.98180545836,2022-02-07T12:00:00
FI,Savitaipale,97,3331,2912.03842689883,2022-02-07T12:00:00
FI,Utajärvi,102,2624,3887.19512195122,2022-02-07T12:00:00
FI,Ranua,103,3713,2774.03716671155,2022-02-07T12:00:00
FI,Pello,104,3310,3141.99395770393,2022-02-07T12:00:00
FI,Sonkajärvi,106,3844,2757.54422476587,2022-02-07T12:00:00
FI,Luumäki,107,4546,2353.71755389353,2022-02-07T12:00:00
FI,Ruovesi,108,4219,2559.84830528561,2022-02-07T12:00:00
FI,Reisjärvi,109,2707,4026.59770964167,2022-02-07T12:00:00
FI,Alavieska,109,2518,4328.83240667196,2022-02-07T12:00:00
FI,Kangasniemi,111,5317,2087.64340793681,2022-02-07T12:00:00
FI,Marttila,111,2000,5550.0,2022-02-07T12:00:00
FI,Polvijärvi,114,4205,2711.05826397146,2022-02-07T12:00:00
FI,Sysmä,115,3623,3174.16505658294,2022-02-07T12:00:00
FI,Pyhäranta,115,1990,5778.89447236181,2022-02-07T12:00:00
FI,Rautalampi,116,3056,3795.81151832461,2022-02-07T12:00:00
FI,Toholampi,117,2972,3936.74293405114,2022-02-07T12:00:00
FI,Kaustinen,118,4234,2786.96268304204,2022-02-07T12:00:00
FI,Joutsa,120,4303,2788.75203346502,2022-02-07T12:00:00
FI,Pyhäntä,121,1594,7590.9661229611,2022-02-07T12:00:00
FI,Merikarvia,127,3064,4144.90861618799,2022-02-07T12:00:00
FI,Virolahti,129,3108,4150.57915057915,2022-02-07T12:00:00
FI,Paltamo,131,3239,4044.45816610065,2022-02-07T12:00:00
FI,Pukkila,136,1827,7443.89709906951,2022-02-07T12:00:00
FI,Lemi,137,2968,4615.90296495957,2022-02-07T12:00:00
FI,Tervola,139,2925,4752.13675213675,2022-02-07T12:00:00
FI,Saltvik,142,1815,7823.6914600551,2022-02-07T12:00:00
FI,Veteli,142,3069,4626.91430433366,2022-02-07T12:00:00
FI,Pomarkku,142,2063,6883.17983519147,2022-02-07T12:00:00
FI,Pielavesi,145,4326,3351.82616736015,2022-02-07T12:00:00
FI,Lappajärvi,146,2927,4988.04236419542,2022-02-07T12:00:00
FI,Taivalkoski,148,3914,3781.29790495657,2022-02-07T12:00:00
FI,Pihtipudas,155,3936,3938.0081300813,2022-02-07T12:00:00
FI,Kuortane,155,3537,4382.24484026011,2022-02-07T12:00:00
FI,Pyhäjoki,158,3055,5171.84942716858,2022-02-07T12:00:00
FI,Ähtäri,158,5525,2859.72850678733,2022-02-07T12:00:00
FI,Muonio,160,2302,6950.47784535187,2022-02-07T12:00:00
FI,Siikalatva,162,5206,3111.79408374952,2022-02-07T12:00:00
FI,Haapajärvi,162,6906,2345.78627280626,2022-02-07T12:00:00
FI,Myrskylä,162,1869,8667.7367576244,2022-02-07T12:00:00
FI,Vehmaa,166,2290,7248.90829694323,2022-02-07T12:00:00
FI,Teuva,166,4995,3323.32332332332,2022-02-07T12:00:00
FI,Lumijoki,167,2036,8202.35756385069,2022-02-07T12:00:00
FI,Ruokolahti,169,4934,3425.21280907985,2022-02-07T12:00:00
FI,Hammarland,171,1599,10694.1838649156,2022-02-07T12:00:00
FI,Viitasaari,173,6104,2834.20707732634,2022-02-07T12:00:00
FI,Tohmajärvi,182,4320,4212.96296296296,2022-02-07T12:00:00
FI,Nurmes,184,9507,1935.41600925634,2022-02-07T12:00:00
FI,Joroinen,187,4691,3986.35685354935,2022-02-07T12:00:00
FI,Uurainen,191,3644,5241.49286498353,2022-02-07T12:00:00
FI,Lapinjärvi,191,2625,7276.19047619048,2022-02-07T12:00:00
FI,Finström,197,2604,7565.2841781874,2022-02-07T12:00:00
FI,Perho,200,2708,7385.52437223043,2022-02-07T12:00:00
FI,Ilomantsi,210,4751,4420.1220795622,2022-02-07T12:00:00
FI,Outokumpu,211,6565,3214.01370906321,2022-02-07T12:00:00
FI,Isokyrö,212,4470,4742.7293064877,2022-02-07T12:00:00
FI,Ylitornio,213,3889,5476.98637181795,2022-02-07T12:00:00
FI,Urjala,216,4653,4642.166344294,2022-02-07T12:00:00
FI,Nakkila,218,5254,4149.21964217739,2022-02-07T12:00:00
FI,Petäjävesi,221,3770,5862.06896551724,2022-02-07T12:00:00
FI,Korsnäs,222,2068,10735.0096711799,2022-02-07T12:00:00
FI,Pudasjärvi,224,7789,2875.85055847991,2022-02-07T12:00:00
FI,Sauvo,226,2946,7671.4188730482,2022-02-07T12:00:00
FI,Virrat,229,6521,3511.73132955068,2022-02-07T12:00:00
FI,Karvia,229,2320,9870.68965517241,2022-02-07T12:00:00
FI,Lapinlahti,230,9355,2458.57830037413,2022-02-07T12:00:00
FI,Kannus,231,5428,4255.7111274871,2022-02-07T12:00:00
FI,Pälkäne,233,6409,3635.51256046185,2022-02-07T12:00:00
FI,Vesilahti,237,4364,5430.7974335472,2022-02-07T12:00:00
FI,Hankasalmi,247,4779,5168.44528143963,2022-02-07T12:00:00
