country,lau,cases,population,cases/100k pop.,datetime
FI,Miehikkälä,5,1857,269.251480883145,2021-02-21T12:00:00
FI,Nakkila,5,5329,93.8262338149747,2021-02-21T12:00:00
FI,Haapajärvi,5,7010,71.3266761768902,2021-02-21T12:00:00
FI,Veteli,5,3114,160.565189466924,2021-02-21T12:00:00
FI,Karstula,5,3949,126.614332742466,2021-02-21T12:00:00
FI,Muonio,5,2308,216.637781629116,2021-02-21T12:00:00
FI,Urjala,5,4688,106.655290102389,2021-02-21T12:00:00
FI,Savitaipale,5,3383,147.797812592374,2021-02-21T12:00:00
FI,Pyhäjärvi,5,5131,97.4468914441629,2021-02-21T12:00:00
FI,Padasjoki,5,2896,172.651933701657,2021-02-21T12:00:00
FI,Ypäjä,6,2343,256.081946222791,2021-02-21T12:00:00
FI,Kokemäki,6,7103,84.4713501337463,2021-02-21T12:00:00
FI,Rautjärvi,6,3226,185.98884066956,2021-02-21T12:00:00
FI,Kuortane,6,3551,168.966488313151,2021-02-21T12:00:00
FI,Sysmä,6,3657,164.068908941756,2021-02-21T12:00:00
FI,Lemi,6,2971,201.952204644901,2021-02-21T12:00:00
FI,Suomussalmi,6,7727,77.6497994046849,2021-02-21T12:00:00
FI,Lumijoki,6,2020,297.029702970297,2021-02-21T12:00:00
FI,Konnevesi,6,2627,228.397411496003,2021-02-21T12:00:00
FI,Hartola,6,2697,222.469410456062,2021-02-21T12:00:00
FI,Pielavesi,6,4391,136.643133682532,2021-02-21T12:00:00
FI,Finström,6,2593,231.392209795604,2021-02-21T12:00:00
FI,Ähtäri,6,5616,106.837606837607,2021-02-21T12:00:00
FI,Eckerö,6,952,630.252100840336,2021-02-21T12:00:00
FI,Simo,7,2988,234.270414993307,2021-02-21T12:00:00
FI,Lapinlahti,7,9485,73.8007380073801,2021-02-21T12:00:00
FI,Juuka,7,4606,151.975683890578,2021-02-21T12:00:00
FI,Lestijärvi,7,719,973.574408901252,2021-02-21T12:00:00
FI,Marttila,7,2013,347.739692001987,2021-02-21T12:00:00
FI,Paltamo,8,3273,244.424075771463,2021-02-21T12:00:00
FI,Puolanka,8,2528,316.455696202532,2021-02-21T12:00:00
FI,Isokyrö,8,4522,176.912870411322,2021-02-21T12:00:00
FI,Virolahti,8,3109,257.317465422966,2021-02-21T12:00:00
FI,Sonkajärvi,8,3897,205.286117526302,2021-02-21T12:00:00
FI,Harjavalta,8,6931,115.423459818208,2021-02-21T12:00:00
FI,Nurmes,8,9552,83.7520938023451,2021-02-21T12:00:00
FI,Sulkava,8,2492,321.027287319422,2021-02-21T12:00:00
FI,Pyhäjoki,8,3077,259.993500162496,2021-02-21T12:00:00
FI,Parikkala,9,4734,190.114068441065,2021-02-21T12:00:00
FI,Ruovesi,9,4283,210.133084286715,2021-02-21T12:00:00
FI,Tohmajärvi,9,4361,206.374684705343,2021-02-21T12:00:00
FI,Koski Tl,9,2308,389.948006932409,2021-02-21T12:00:00
FI,Jämijärvi,9,1739,517.538815411156,2021-02-21T12:00:00
FI,Siikajoki,9,5145,174.927113702624,2021-02-21T12:00:00
FI,Luumäki,9,4636,194.132873166523,2021-02-21T12:00:00
FI,Mäntyharju,10,5791,172.681747539285,2021-02-21T12:00:00
FI,Hirvensalmi,10,2136,468.164794007491,2021-02-21T12:00:00
FI,Vehmaa,10,2293,436.109899694723,2021-02-21T12:00:00
FI,Punkalaidun,10,2828,353.606789250354,2021-02-21T12:00:00
FI,Kyyjärvi,10,1313,761.614623000762,2021-02-21T12:00:00
FI,Inari,10,6907,144.780657304184,2021-02-21T12:00:00
FI,Utajärvi,10,2676,373.692077727952,2021-02-21T12:00:00
FI,Taivalkoski,10,3976,251.509054325956,2021-02-21T12:00:00
FI,Pyhäranta,11,2004,548.902195608782,2021-02-21T12:00:00
FI,Evijärvi,11,2425,453.60824742268,2021-02-21T12:00:00
FI,Myrskylä,11,1882,584.484590860786,2021-02-21T12:00:00
FI,Säkylä,11,6721,163.66612111293,2021-02-21T12:00:00
FI,Siikalatva,11,5231,210.284840374689,2021-02-21T12:00:00
FI,Utsjoki,11,1212,907.590759075908,2021-02-21T12:00:00
FI,Puumala,11,2151,511.390051139005,2021-02-21T12:00:00
FI,Liperi,11,12084,91.0294604435617,2021-02-21T12:00:00
FI,Alavieska,12,2519,476.379515680826,2021-02-21T12:00:00
FI,Keuruu,12,9605,124.934929724102,2021-02-21T12:00:00
FI,Taipalsaari,12,4671,256.904303147078,2021-02-21T12:00:00
FI,Kärkölä,12,4368,274.725274725275,2021-02-21T12:00:00
FI,Joutsa,12,4377,274.160383824537,2021-02-21T12:00:00
FI,Jomala,12,5233,229.313969042614,2021-02-21T12:00:00
FI,Jokioinen,12,5133,233.781414377557,2021-02-21T12:00:00
FI,Suonenjoki,13,7064,184.031710079275,2021-02-21T12:00:00
FI,Ruokolahti,13,4994,260.31237484982,2021-02-21T12:00:00
FI,Lappajärvi,13,2996,433.911882510013,2021-02-21T12:00:00
FI,Reisjärvi,13,2718,478.292862398823,2021-02-21T12:00:00
FI,Kemijärvi,13,7274,178.718724223261,2021-02-21T12:00:00
FI,Pyhäntä,13,1578,823.82762991128,2021-02-21T12:00:00
FI,Vesilahti,13,4355,298.507462686567,2021-02-21T12:00:00
FI,Hanko,13,8199,158.555921453836,2021-02-21T12:00:00
FI,Outokumpu,14,6688,209.33014354067,2021-02-21T12:00:00
FI,Leppävirta,14,9454,148.085466469219,2021-02-21T12:00:00
FI,Nousiainen,14,4715,296.924708377519,2021-02-21T12:00:00
FI,Pudasjärvi,14,7873,177.822939159152,2021-02-21T12:00:00
FI,Rantasalmi,14,3431,408.044301952783,2021-02-21T12:00:00
FI,Viitasaari,15,6176,242.875647668394,2021-02-21T12:00:00
FI,Petäjävesi,17,3841,442.593074720125,2021-02-21T12:00:00
FI,Brändö,17,445,3820.22471910112,2021-02-21T12:00:00
FI,Asikkala,17,8083,210.317951255722,2021-02-21T12:00:00
FI,Vieremä,17,3579,474.993014808606,2021-02-21T12:00:00
FI,Oulainen,17,7288,233.260153677278,2021-02-21T12:00:00
FI,Soini,18,2052,877.19298245614,2021-02-21T12:00:00
FI,Lapua,18,14278,126.068076761451,2021-02-21T12:00:00
FI,Joroinen,18,4767,377.595972309629,2021-02-21T12:00:00
FI,Hammarland,18,1583,1137.08149084018,2021-02-21T12:00:00
FI,Ulvila,18,12871,139.849273560718,2021-02-21T12:00:00
FI,Tervola,19,3001,633.122292569144,2021-02-21T12:00:00
FI,Iitti,19,6711,283.117270153479,2021-02-21T12:00:00
FI,Tammela,19,6015,315.876974231089,2021-02-21T12:00:00
FI,Sauvo,19,2945,645.161290322581,2021-02-21T12:00:00
FI,Kankaanpää,20,11286,177.210703526493,2021-02-21T12:00:00
FI,Vimpeli,20,2827,707.463742483198,2021-02-21T12:00:00
FI,Huittinen,20,10044,199.123855037834,2021-02-21T12:00:00
FI,Lapinjärvi,20,2606,767.459708365311,2021-02-21T12:00:00
FI,Ikaalinen,21,6942,302.506482281763,2021-02-21T12:00:00
FI,Kannus,21,5464,384.333821376281,2021-02-21T12:00:00
FI,Pello,21,3373,622.591165134895,2021-02-21T12:00:00
FI,Pukkila,22,1860,1182.79569892473,2021-02-21T12:00:00
FI,Ilmajoki,22,12269,179.313717499389,2021-02-21T12:00:00
FI,Pälkäne,22,6435,341.880341880342,2021-02-21T12:00:00
FI,Saarijärvi,22,9309,236.330432914384,2021-02-21T12:00:00
FI,Haapavesi,23,6758,340.337377922462,2021-02-21T12:00:00
FI,Kuusamo,23,15134,151.975683890578,2021-02-21T12:00:00
FI,Pyhtää,23,5140,447.470817120623,2021-02-21T12:00:00
FI,Juva,23,6116,376.062786134729,2021-02-21T12:00:00
FI,Eurajoki,23,9402,244.628802382472,2021-02-21T12:00:00
FI,Hankasalmi,24,4875,492.307692307692,2021-02-21T12:00:00
FI,Honkajoki (ennen liitosta),25,1620,1543.20987654321,2021-02-21T12:00:00
FI,Sievi,25,4910,509.164969450102,2021-02-21T12:00:00
FI,Laihia,25,8017,311.837345640514,2021-02-21T12:00:00
FI,Orivesi,25,9158,272.985367984276,2021-02-21T12:00:00
FI,Kalajoki,25,12373,202.052857027398,2021-02-21T12:00:00
FI,Eura,26,11632,223.521320495186,2021-02-21T12:00:00
FI,Inkoo,26,5386,482.733011511326,2021-02-21T12:00:00
FI,Nivala,27,10639,253.78325030548,2021-02-21T12:00:00
FI,Kontiolahti,27,14821,182.173942379057,2021-02-21T12:00:00
FI,Kaustinen,27,4261,633.654071814128,2021-02-21T12:00:00
FI,Kauhava,27,15726,171.690194582221,2021-02-21T12:00:00
FI,Alavus,28,11468,244.157656086502,2021-02-21T12:00:00
FI,Hämeenkyrö,28,10404,269.127258746636,2021-02-21T12:00:00
FI,Kemiönsaari,28,6640,421.686746987952,2021-02-21T12:00:00
FI,Keminmaa,28,8079,346.57754672608,2021-02-21T12:00:00
FI,Muhos,28,8908,314.324202963628,2021-02-21T12:00:00
FI,Liminka,29,10191,284.564812089098,2021-02-21T12:00:00
FI,Pöytyä,30,8276,362.493958434026,2021-02-21T12:00:00
FI,Somero,30,8711,344.392147859029,2021-02-21T12:00:00
FI,Akaa,30,16475,182.094081942337,2021-02-21T12:00:00
FI,Kangasniemi,31,5356,578.790141896938,2021-02-21T12:00:00
FI,Forssa,31,16901,183.421099343234,2021-02-21T12:00:00
FI,Kauhajoki,31,13184,235.133495145631,2021-02-21T12:00:00
