country,lau,cases,population,cases/100k pop.,datetime
FI,Siikainen,5,1384,361.271676300578,2021-11-02T11:00:00
FI,Föglö,5,526,950.570342205323,2021-11-02T11:00:00
FI,Kuhmoinen,6,2169,276.625172890733,2021-11-02T11:00:00
FI,Rautavaara,6,1561,384.368994234465,2021-11-02T11:00:00
FI,Geta,6,514,1167.31517509728,2021-11-02T11:00:00
FI,Karijoki,7,1208,579.470198675497,2021-11-02T11:00:00
FI,Saltvik,7,1815,385.674931129477,2021-11-02T11:00:00
FI,Vaala,7,2738,255.661066471877,2021-11-02T11:00:00
FI,Heinävesi,7,3196,219.023779724656,2021-11-02T11:00:00
FI,Tervo,7,1508,464.190981432361,2021-11-02T11:00:00
FI,Perho,8,2708,295.420974889217,2021-11-02T11:00:00
FI,Kärsämäki,8,2544,314.465408805031,2021-11-02T11:00:00
FI,Muonio,8,2302,347.523892267593,2021-11-02T11:00:00
FI,Enontekiö,8,1812,441.501103752759,2021-11-02T11:00:00
FI,Halsua,9,1102,816.696914700544,2021-11-02T11:00:00
FI,Juupajoki,9,1795,501.392757660167,2021-11-02T11:00:00
FI,Salla,9,3413,263.697626721359,2021-11-02T11:00:00
FI,Kaskinen,9,1279,703.674745895231,2021-11-02T11:00:00
FI,Eckerö,9,960,937.5,2021-11-02T11:00:00
FI,Rautjärvi,9,3154,285.351934051997,2021-11-02T11:00:00
FI,Sonkajärvi,10,3844,260.145681581686,2021-11-02T11:00:00
FI,Lestijärvi,10,722,1385.04155124654,2021-11-02T11:00:00
FI,Rääkkylä,10,2070,483.091787439613,2021-11-02T11:00:00
FI,Konnevesi,11,2593,424.21905129194,2021-11-02T11:00:00
FI,Isojoki,11,1927,570.835495588998,2021-11-02T11:00:00
FI,Hartola,11,2662,413.223140495868,2021-11-02T11:00:00
FI,Pomarkku,12,2063,581.67716917111,2021-11-02T11:00:00
FI,Kivijärvi,12,1104,1086.95652173913,2021-11-02T11:00:00
FI,Kyyjärvi,12,1293,928.074245939675,2021-11-02T11:00:00
FI,Enonkoski,12,1374,873.362445414847,2021-11-02T11:00:00
FI,Utsjoki,12,1223,981.19378577269,2021-11-02T11:00:00
FI,Kihniö,13,1822,713.501646542261,2021-11-02T11:00:00
FI,Puolanka,13,2494,521.251002405774,2021-11-02T11:00:00
FI,Simo,14,2948,474.898236092266,2021-11-02T11:00:00
FI,Pyhäjärvi,14,5038,277.888050813815,2021-11-02T11:00:00
FI,Kuortane,14,3537,395.815662991236,2021-11-02T11:00:00
FI,Miehikkälä,14,1879,745.077168706759,2021-11-02T11:00:00
FI,Padasjoki,14,2858,489.853044086774,2021-11-02T11:00:00
FI,Kinnula,14,1601,874.453466583385,2021-11-02T11:00:00
FI,Reisjärvi,15,2707,554.11895086812,2021-11-02T11:00:00
FI,Puumala,15,2131,703.894885030502,2021-11-02T11:00:00
FI,Keitele,16,2158,741.427247451344,2021-11-02T11:00:00
FI,Finström,16,2604,614.439324116743,2021-11-02T11:00:00
FI,Tohmajärvi,16,4320,370.37037037037,2021-11-02T11:00:00
FI,Merikarvia,16,3064,522.193211488251,2021-11-02T11:00:00
FI,Karstula,16,3863,414.185865907326,2021-11-02T11:00:00
FI,Polvijärvi,17,4205,404.280618311534,2021-11-02T11:00:00
FI,Brändö,17,449,3786.19153674833,2021-11-02T11:00:00
FI,Hyrynsalmi,18,2200,818.181818181818,2021-11-02T11:00:00
FI,Alavieska,18,2518,714.853057982526,2021-11-02T11:00:00
FI,Parikkala,18,4655,386.680988184748,2021-11-02T11:00:00
