country,lau,cases,population,cases/100k pop.,datetime
FI,Föglö,5,526,950.570342205323,2021-09-22T09:00:00
FI,Salla,5,3413,146.498681511866,2021-09-22T09:00:00
FI,Toivakka,6,2401,249.895876718034,2021-09-22T09:00:00
FI,Geta,6,514,1167.31517509728,2021-09-22T09:00:00
FI,Vaala,6,2738,219.138056975895,2021-09-22T09:00:00
FI,Kuhmoinen,6,2169,276.625172890733,2021-09-22T09:00:00
FI,Enontekiö,6,1812,331.12582781457,2021-09-22T09:00:00
FI,Saltvik,7,1815,385.674931129477,2021-09-22T09:00:00
FI,Kivijärvi,7,1104,634.057971014493,2021-09-22T09:00:00
FI,Muonio,7,2302,304.083405734144,2021-09-22T09:00:00
FI,Heinävesi,7,3196,219.023779724656,2021-09-22T09:00:00
FI,Hartola,8,2662,300.525920360631,2021-09-22T09:00:00
FI,Rautjärvi,8,3154,253.646163601776,2021-09-22T09:00:00
FI,Juupajoki,8,1795,445.682451253482,2021-09-22T09:00:00
FI,Eckerö,9,960,937.5,2021-09-22T09:00:00
FI,Kinnula,9,1601,562.148657089319,2021-09-22T09:00:00
FI,Kaskinen,9,1279,703.674745895231,2021-09-22T09:00:00
FI,Pomarkku,9,2063,436.257876878333,2021-09-22T09:00:00
FI,Konnevesi,9,2593,347.088314693405,2021-09-22T09:00:00
FI,Toholampi,10,2972,336.473755047106,2021-09-22T09:00:00
FI,Rääkkylä,10,2070,483.091787439613,2021-09-22T09:00:00
FI,Sonkajärvi,10,3844,260.145681581686,2021-09-22T09:00:00
FI,Lestijärvi,10,722,1385.04155124654,2021-09-22T09:00:00
FI,Isojoki,10,1927,518.941359626362,2021-09-22T09:00:00
FI,Puolanka,11,2494,441.058540497193,2021-09-22T09:00:00
FI,Pihtipudas,11,3936,279.471544715447,2021-09-22T09:00:00
FI,Padasjoki,11,2858,384.884534639608,2021-09-22T09:00:00
FI,Merikarvia,11,3064,359.007832898172,2021-09-22T09:00:00
FI,Karstula,11,3863,284.752782811287,2021-09-22T09:00:00
FI,Kihniö,11,1822,603.732162458836,2021-09-22T09:00:00
FI,Enonkoski,11,1374,800.582241630277,2021-09-22T09:00:00
FI,Kyyjärvi,12,1293,928.074245939675,2021-09-22T09:00:00
FI,Simo,12,2948,407.055630936228,2021-09-22T09:00:00
