country,lau,cases,population,cases/100k pop.,datetime
FI,Muonio,5,2308,216.637781629116,2021-02-05T12:00:00
FI,Nakkila,5,5329,93.8262338149747,2021-02-05T12:00:00
FI,Urjala,5,4688,106.655290102389,2021-02-05T12:00:00
FI,Lemi,5,2971,168.293503870751,2021-02-05T12:00:00
FI,Karstula,5,3949,126.614332742466,2021-02-05T12:00:00
FI,Pyhäjärvi,5,5131,97.4468914441629,2021-02-05T12:00:00
FI,Miehikkälä,5,1857,269.251480883145,2021-02-05T12:00:00
FI,Savitaipale,5,3383,147.797812592374,2021-02-05T12:00:00
FI,Padasjoki,5,2896,172.651933701657,2021-02-05T12:00:00
FI,Veteli,5,3114,160.565189466924,2021-02-05T12:00:00
FI,Suomussalmi,5,7727,64.7081661705707,2021-02-05T12:00:00
FI,Hartola,6,2697,222.469410456062,2021-02-05T12:00:00
FI,Sysmä,6,3657,164.068908941756,2021-02-05T12:00:00
FI,Lumijoki,6,2020,297.029702970297,2021-02-05T12:00:00
FI,Parikkala,6,4734,126.742712294043,2021-02-05T12:00:00
FI,Rautjärvi,6,3226,185.98884066956,2021-02-05T12:00:00
FI,Marttila,6,2013,298.06259314456,2021-02-05T12:00:00
FI,Kuortane,6,3551,168.966488313151,2021-02-05T12:00:00
FI,Eckerö,6,952,630.252100840336,2021-02-05T12:00:00
FI,Konnevesi,6,2627,228.397411496003,2021-02-05T12:00:00
FI,Kokemäki,6,7103,84.4713501337463,2021-02-05T12:00:00
FI,Salla,6,3400,176.470588235294,2021-02-05T12:00:00
FI,Rantasalmi,6,3431,174.876129408336,2021-02-05T12:00:00
FI,Ähtäri,6,5616,106.837606837607,2021-02-05T12:00:00
FI,Finström,6,2593,231.392209795604,2021-02-05T12:00:00
FI,Pielavesi,6,4391,136.643133682532,2021-02-05T12:00:00
FI,Simo,7,2988,234.270414993307,2021-02-05T12:00:00
FI,Mäntyharju,7,5791,120.8772232775,2021-02-05T12:00:00
FI,Paltamo,7,3273,213.871066300031,2021-02-05T12:00:00
FI,Isokyrö,7,4522,154.798761609907,2021-02-05T12:00:00
FI,Pello,7,3373,207.530388378298,2021-02-05T12:00:00
FI,Lapinlahti,7,9485,73.8007380073801,2021-02-05T12:00:00
FI,Alavieska,7,2519,277.888050813815,2021-02-05T12:00:00
FI,Myrskylä,7,1882,371.944739638682,2021-02-05T12:00:00
FI,Lestijärvi,7,719,973.574408901252,2021-02-05T12:00:00
FI,Inari,8,6907,115.824525843347,2021-02-05T12:00:00
FI,Säkylä,8,6721,119.029906263949,2021-02-05T12:00:00
FI,Juuka,8,4606,173.686495874946,2021-02-05T12:00:00
FI,Luumäki,8,4636,172.562553925798,2021-02-05T12:00:00
FI,Virolahti,8,3109,257.317465422966,2021-02-05T12:00:00
FI,Harjavalta,8,6931,115.423459818208,2021-02-05T12:00:00
FI,Nurmes,8,9552,83.7520938023451,2021-02-05T12:00:00
FI,Sulkava,8,2492,321.027287319422,2021-02-05T12:00:00
FI,Sonkajärvi,8,3897,205.286117526302,2021-02-05T12:00:00
FI,Pukkila,8,1860,430.10752688172,2021-02-05T12:00:00
FI,Puolanka,8,2528,316.455696202532,2021-02-05T12:00:00
FI,Pyhäjoki,8,3077,259.993500162496,2021-02-05T12:00:00
FI,Siikalatva,8,5231,152.93442936341,2021-02-05T12:00:00
FI,Ruovesi,9,4283,210.133084286715,2021-02-05T12:00:00
FI,Koski Tl,9,2308,389.948006932409,2021-02-05T12:00:00
FI,Punkalaidun,9,2828,318.246110325318,2021-02-05T12:00:00
FI,Tohmajärvi,9,4361,206.374684705343,2021-02-05T12:00:00
FI,Taivalkoski,9,3976,226.35814889336,2021-02-05T12:00:00
FI,Siikajoki,9,5145,174.927113702624,2021-02-05T12:00:00
FI,Sauvo,9,2945,305.602716468591,2021-02-05T12:00:00
FI,Jokioinen,9,5133,175.336060783168,2021-02-05T12:00:00
FI,Jämijärvi,9,1739,517.538815411156,2021-02-05T12:00:00
FI,Kyyjärvi,10,1313,761.614623000762,2021-02-05T12:00:00
FI,Keuruu,10,9605,104.112441436752,2021-02-05T12:00:00
FI,Kemijärvi,10,7274,137.475941710201,2021-02-05T12:00:00
FI,Vehmaa,10,2293,436.109899694723,2021-02-05T12:00:00
FI,Hirvensalmi,10,2136,468.164794007491,2021-02-05T12:00:00
FI,Utajärvi,10,2676,373.692077727952,2021-02-05T12:00:00
FI,Suonenjoki,10,7064,141.562853907135,2021-02-05T12:00:00
FI,Vieremä,10,3579,279.407655769768,2021-02-05T12:00:00
FI,Pyhäranta,10,2004,499.001996007984,2021-02-05T12:00:00
FI,Ilmajoki,10,12269,81.5062352269949,2021-02-05T12:00:00
FI,Jomala,10,5233,191.094974202178,2021-02-05T12:00:00
FI,Utsjoki,11,1212,907.590759075908,2021-02-05T12:00:00
FI,Liperi,11,12084,91.0294604435617,2021-02-05T12:00:00
FI,Taipalsaari,11,4671,235.495611218155,2021-02-05T12:00:00
FI,Evijärvi,11,2425,453.60824742268,2021-02-05T12:00:00
FI,Puumala,11,2151,511.390051139005,2021-02-05T12:00:00
FI,Kärkölä,12,4368,274.725274725275,2021-02-05T12:00:00
FI,Joutsa,12,4377,274.160383824537,2021-02-05T12:00:00
FI,Ruokolahti,13,4994,260.31237484982,2021-02-05T12:00:00
FI,Tammela,13,6015,216.126350789692,2021-02-05T12:00:00
FI,Hanko,13,8199,158.555921453836,2021-02-05T12:00:00
FI,Leppävirta,13,9454,137.507933149989,2021-02-05T12:00:00
FI,Lappajärvi,13,2996,433.911882510013,2021-02-05T12:00:00
FI,Pudasjärvi,13,7873,165.121300647784,2021-02-05T12:00:00
FI,Vesilahti,13,4355,298.507462686567,2021-02-05T12:00:00
FI,Pyhäntä,13,1578,823.82762991128,2021-02-05T12:00:00
FI,Kankaanpää,13,11286,115.18695729222,2021-02-05T12:00:00
FI,Reisjärvi,13,2718,478.292862398823,2021-02-05T12:00:00
FI,Laihia,14,8017,174.628913558688,2021-02-05T12:00:00
FI,Kalajoki,14,12373,113.149599935343,2021-02-05T12:00:00
FI,Nousiainen,14,4715,296.924708377519,2021-02-05T12:00:00
FI,Asikkala,14,8083,173.203018681183,2021-02-05T12:00:00
FI,Outokumpu,14,6688,209.33014354067,2021-02-05T12:00:00
FI,Kannus,14,5464,256.222547584187,2021-02-05T12:00:00
FI,Viitasaari,15,6176,242.875647668394,2021-02-05T12:00:00
FI,Ulvila,15,12871,116.541061300598,2021-02-05T12:00:00
FI,Ikaalinen,16,6942,230.481129357534,2021-02-05T12:00:00
FI,Tervola,16,3001,533.155614795068,2021-02-05T12:00:00
FI,Joroinen,16,4767,335.640864275226,2021-02-05T12:00:00
FI,Petäjävesi,17,3841,442.593074720125,2021-02-05T12:00:00
FI,Oulainen,17,7288,233.260153677278,2021-02-05T12:00:00
FI,Brändö,17,445,3820.22471910112,2021-02-05T12:00:00
FI,Eurajoki,18,9402,191.4486279515,2021-02-05T12:00:00
FI,Soini,18,2052,877.19298245614,2021-02-05T12:00:00
FI,Lapua,18,14278,126.068076761451,2021-02-05T12:00:00
FI,Inkoo,18,5386,334.199777200149,2021-02-05T12:00:00
FI,Pälkäne,18,6435,279.72027972028,2021-02-05T12:00:00
FI,Iitti,18,6711,268.216361198033,2021-02-05T12:00:00
FI,Lapinjärvi,19,2606,729.086722947045,2021-02-05T12:00:00
FI,Eura,20,11632,171.939477303989,2021-02-05T12:00:00
FI,Hämeenkyrö,20,10404,192.233756247597,2021-02-05T12:00:00
FI,Vimpeli,20,2827,707.463742483198,2021-02-05T12:00:00
FI,Pyhtää,21,5140,408.560311284047,2021-02-05T12:00:00
FI,Alavus,21,11468,183.118242064876,2021-02-05T12:00:00
FI,Saarijärvi,21,9309,225.588140509185,2021-02-05T12:00:00
FI,Liminka,21,10191,206.064174271416,2021-02-05T12:00:00
FI,Haapavesi,22,6758,325.540100621486,2021-02-05T12:00:00
FI,Muhos,22,8908,246.969016614279,2021-02-05T12:00:00
FI,Kuusamo,22,15134,145.368045460552,2021-02-05T12:00:00
FI,Juva,22,6116,359.712230215827,2021-02-05T12:00:00
FI,Kontiolahti,23,14821,155.185210174752,2021-02-05T12:00:00
FI,Hankasalmi,23,4875,471.794871794872,2021-02-05T12:00:00
FI,Akaa,23,16475,139.605462822458,2021-02-05T12:00:00
FI,Kristiinankaupunki,24,6486,370.027752081406,2021-02-05T12:00:00
FI,Honkajoki,25,1620,1543.20987654321,2021-02-05T12:00:00
FI,Keminmaa,25,8079,309.444238148286,2021-02-05T12:00:00
FI,Orivesi,25,9158,272.985367984276,2021-02-05T12:00:00
FI,Sievi,25,4910,509.164969450102,2021-02-05T12:00:00
FI,Somero,26,8711,298.473194811158,2021-02-05T12:00:00
FI,Kauhava,26,15726,165.331298486583,2021-02-05T12:00:00
FI,Kaustinen,27,4261,633.654071814128,2021-02-05T12:00:00
FI,Nivala,27,10639,253.78325030548,2021-02-05T12:00:00
FI,Pöytyä,27,8276,326.244562590624,2021-02-05T12:00:00
FI,Korsnäs,27,2077,1299.95185363505,2021-02-05T12:00:00
FI,Virrat,27,6544,412.591687041565,2021-02-05T12:00:00
FI,Forssa,28,16901,165.670670374534,2021-02-05T12:00:00
FI,Kemiönsaari,28,6640,421.686746987952,2021-02-05T12:00:00
FI,Kauhajoki,28,13184,212.378640776699,2021-02-05T12:00:00
FI,Pornainen,30,5035,595.829195630586,2021-02-05T12:00:00
FI,Aura,30,3941,761.228114691703,2021-02-05T12:00:00
FI,Ilomantsi,30,4857,617.665225447807,2021-02-05T12:00:00
FI,Kangasniemi,31,5356,578.790141896938,2021-02-05T12:00:00
FI,Rusko,32,6327,505.768926821558,2021-02-05T12:00:00
FI,Mynämäki,34,7654,444.212176639666,2021-02-05T12:00:00
FI,Uurainen,34,3681,923.662048356425,2021-02-05T12:00:00
FI,Tyrnävä,34,6637,512.279644417659,2021-02-05T12:00:00
FI,Iisalmi,34,21368,159.116435791838,2021-02-05T12:00:00
FI,Varkaus,35,20466,171.0153425193,2021-02-05T12:00:00
FI,Kuhmo,35,8190,427.350427350427,2021-02-05T12:00:00
FI,Hausjärvi,36,8260,435.835351089588,2021-02-05T12:00:00
FI,Kurikka,37,20678,178.934132894864,2021-02-05T12:00:00
FI,Ii,38,9844,386.021942299878,2021-02-05T12:00:00
FI,Askola,39,4943,788.994537730123,2021-02-05T12:00:00
FI,Maalahti,39,5475,712.328767123288,2021-02-05T12:00:00
FI,Siuntio,41,6145,667.209113100081,2021-02-05T12:00:00
FI,Kittilä,41,6453,635.363396869673,2021-02-05T12:00:00
FI,Kitee,41,10136,404.498816101026,2021-02-05T12:00:00
FI,Kruunupyy,42,6428,653.391412570006,2021-02-05T12:00:00
FI,Ylitornio,42,3918,1071.97549770291,2021-02-05T12:00:00
FI,Loppi,44,7828,562.08482370976,2021-02-05T12:00:00
FI,Luoto,45,5417,830.718109654791,2021-02-05T12:00:00
FI,Mänttä-Vilppula,46,9855,466.768138001015,2021-02-05T12:00:00
FI,Muurame,46,10164,452.577725304998,2021-02-05T12:00:00
FI,Heinola,46,18667,246.424170996946,2021-02-05T12:00:00
FI,Hattula,47,9422,498.832519634897,2021-02-05T12:00:00
FI,Kiuruvesi,47,7998,587.646911727932,2021-02-05T12:00:00
FI,Jämsä,49,20182,242.790605490041,2021-02-05T12:00:00
FI,Orimattila,49,16003,306.192588889583,2021-02-05T12:00:00
FI,Janakkala,50,16413,304.636568573692,2021-02-05T12:00:00
FI,Parkano,50,6404,780.762023735165,2021-02-05T12:00:00
FI,Raahe,51,24679,206.653430041736,2021-02-05T12:00:00
FI,Karkkila,53,8714,608.216662841405,2021-02-05T12:00:00
FI,Lieksa,54,10884,496.141124586549,2021-02-05T12:00:00
FI,Siilinjärvi,54,21423,252.06553703963,2021-02-05T12:00:00
FI,Kolari,55,3846,1430.05720228809,2021-02-05T12:00:00
FI,Kokkola,56,47681,117.44720119125,2021-02-05T12:00:00
FI,Pedersören kunta,56,11081,505.369551484523,2021-02-05T12:00:00
FI,Ylivieska,56,15255,367.092756473287,2021-02-05T12:00:00
FI,Sastamala,57,24277,234.790130576266,2021-02-05T12:00:00
FI,Uusikaarlepyy,57,7464,763.665594855305,2021-02-05T12:00:00
FI,Sotkamo,58,10336,561.145510835913,2021-02-05T12:00:00
FI,Rautalampi,59,3121,1890.4197372637,2021-02-05T12:00:00
FI,Parainen,61,15132,403.119217552207,2021-02-05T12:00:00
FI,Sodankylä,62,8303,746.718053715525,2021-02-05T12:00:00
FI,Laukaa,64,18903,338.570597259694,2021-02-05T12:00:00
FI,Paimio,65,10850,599.078341013825,2021-02-05T12:00:00
FI,Karvia,66,2342,2818.10418445773,2021-02-05T12:00:00
FI,Vöyri,68,6461,1052.46865810246,2021-02-05T12:00:00
FI,Laitila,69,8588,803.446669771775,2021-02-05T12:00:00
FI,Maarianhamina,69,11679,590.804007192397,2021-02-05T12:00:00
FI,   Äänekoski,70,18765,373.034905409006,2021-02-05T12:00:00
FI,Hamina,72,20111,358.013027696286,2021-02-05T12:00:00
