country,lau,cases,population,cases/100k pop.,datetime
FI,Kökar,11,225,4888.88888888889,2022-02-22T12:00:00
FI,Luhanka,12,691,1736.61360347323,2022-02-22T12:00:00
FI,Tervo,19,1508,1259.94694960212,2022-02-22T12:00:00
FI,Halsua,23,1102,2087.11433756806,2022-02-22T12:00:00
FI,Honkajoki (ennen liitosta),25,1598,1564.45556946183,2022-02-22T12:00:00
FI,Vesanto,25,1976,1265.18218623482,2022-02-22T12:00:00
FI,Rautavaara,25,1561,1601.53747597694,2022-02-22T12:00:00
FI,Vårdö,28,454,6167.40088105727,2022-02-22T12:00:00
FI,Lestijärvi,28,722,3878.1163434903,2022-02-22T12:00:00
FI,Kumlinge,30,308,9740.25974025974,2022-02-22T12:00:00
FI,Kustavi,33,957,3448.27586206897,2022-02-22T12:00:00
FI,Enonkoski,35,1374,2547.30713245997,2022-02-22T12:00:00
FI,Tuusniemi,37,2434,1520.13147082991,2022-02-22T12:00:00
FI,Pertunmaa,37,1653,2238.35450695705,2022-02-22T12:00:00
FI,Hailuoto,38,951,3995.79390115668,2022-02-22T12:00:00
FI,Savukoski,40,1009,3964.32111000991,2022-02-22T12:00:00
FI,Lumparland,41,370,11081.0810810811,2022-02-22T12:00:00
FI,Kivijärvi,41,1104,3713.76811594203,2022-02-22T12:00:00
FI,Keitele,42,2158,1946.24652455978,2022-02-22T12:00:00
FI,Kyyjärvi,44,1293,3402.93890177881,2022-02-22T12:00:00
FI,Posio,46,3118,1475.30468248877,2022-02-22T12:00:00
FI,Merijärvi,47,1078,4359.92578849722,2022-02-22T12:00:00
FI,Geta,50,514,9727.62645914397,2022-02-22T12:00:00
FI,Brändö,51,449,11358.574610245,2022-02-22T12:00:00
FI,Utsjoki,52,1223,4251.83973834832,2022-02-22T12:00:00
FI,Kärsämäki,53,2544,2083.33333333333,2022-02-22T12:00:00
FI,Kaavi,55,2810,1957.29537366548,2022-02-22T12:00:00
FI,Juupajoki,56,1795,3119.77715877437,2022-02-22T12:00:00
FI,Kannonkoski,56,1326,4223.22775263952,2022-02-22T12:00:00
FI,Multia,57,1566,3639.84674329502,2022-02-22T12:00:00
FI,Isojoki,58,1927,3009.8598858329,2022-02-22T12:00:00
FI,Karijoki,60,1208,4966.88741721854,2022-02-22T12:00:00
FI,Pelkosenniemi,61,931,6552.09452201933,2022-02-22T12:00:00
FI,Rääkkylä,62,2070,2995.1690821256,2022-02-22T12:00:00
FI,Kuhmoinen,62,2169,2858.46011987091,2022-02-22T12:00:00
FI,Siikainen,62,1384,4479.76878612717,2022-02-22T12:00:00
FI,Miehikkälä,66,1879,3512.50665247472,2022-02-22T12:00:00
FI,Taivassalo,66,1656,3985.50724637681,2022-02-22T12:00:00
FI,Puumala,67,2131,3144.06381980291,2022-02-22T12:00:00
FI,Juuka,70,4532,1544.57193292145,2022-02-22T12:00:00
FI,Kinnula,70,1601,4372.26733291693,2022-02-22T12:00:00
FI,Hyrynsalmi,76,2200,3454.54545454545,2022-02-22T12:00:00
FI,Heinävesi,77,3196,2409.26157697121,2022-02-22T12:00:00
FI,Konnevesi,78,2593,3008.09872734285,2022-02-22T12:00:00
FI,Ristijärvi,78,1238,6300.48465266559,2022-02-22T12:00:00
FI,Sulkava,86,2483,3463.55215465163,2022-02-22T12:00:00
FI,Soini,87,2003,4343.48477284074,2022-02-22T12:00:00
FI,Hirvensalmi,87,2150,4046.51162790698,2022-02-22T12:00:00
FI,Rautjärvi,89,3154,2821.81357006975,2022-02-22T12:00:00
FI,Toivakka,90,2401,3748.43815077051,2022-02-22T12:00:00
FI,Enontekiö,90,1812,4966.88741721854,2022-02-22T12:00:00
FI,Evijärvi,91,2410,3775.93360995851,2022-02-22T12:00:00
FI,Rantasalmi,91,3365,2704.30906389302,2022-02-22T12:00:00
FI,Hartola,92,2662,3456.04808414726,2022-02-22T12:00:00
FI,Simo,93,2948,3154.68113975577,2022-02-22T12:00:00
FI,Föglö,94,526,17870.7224334601,2022-02-22T12:00:00
FI,Koski Tl,96,2293,4186.65503706934,2022-02-22T12:00:00
FI,Karstula,98,3863,2536.88842868237,2022-02-22T12:00:00
FI,Eckerö,98,960,10208.3333333333,2022-02-22T12:00:00
FI,Jämijärvi,99,1708,5796.25292740047,2022-02-22T12:00:00
FI,Vaala,100,2738,3652.30094959825,2022-02-22T12:00:00
FI,Punkalaidun,105,2788,3766.1406025825,2022-02-22T12:00:00
FI,Kihniö,105,1822,5762.8979143798,2022-02-22T12:00:00
FI,Vieremä,107,3521,3038.90940073843,2022-02-22T12:00:00
FI,Padasjoki,107,2858,3743.87683694892,2022-02-22T12:00:00
FI,Puolanka,107,2494,4290.29671210906,2022-02-22T12:00:00
FI,Kaskinen,115,1279,8991.3995308835,2022-02-22T12:00:00
FI,Sonkajärvi,116,3844,3017.68990634755,2022-02-22T12:00:00
FI,Oripää,116,1331,8715.2516904583,2022-02-22T12:00:00
FI,Rautalampi,119,3056,3893.97905759162,2022-02-22T12:00:00
