country,lau,cases,population,cases/100k pop.,datetime
FI,Kökar,5,225,2222.22222222222,2021-12-29T12:00:00
FI,Geta,6,514,1167.31517509728,2021-12-29T12:00:00
FI,Pertunmaa,6,1653,362.976406533575,2021-12-29T12:00:00
FI,Sund,6,1012,592.885375494071,2021-12-29T12:00:00
FI,Tuusniemi,6,2434,246.507806080526,2021-12-29T12:00:00
FI,Luhanka,7,691,1013.02460202605,2021-12-29T12:00:00
FI,Saltvik,8,1815,440.771349862259,2021-12-29T12:00:00
FI,Merijärvi,8,1078,742.115027829314,2021-12-29T12:00:00
FI,Tervo,9,1508,596.816976127321,2021-12-29T12:00:00
FI,Eckerö,9,960,937.5,2021-12-29T12:00:00
FI,Rääkkylä,10,2070,483.091787439613,2021-12-29T12:00:00
FI,Kuhmoinen,10,2169,461.041954817888,2021-12-29T12:00:00
FI,Heinävesi,11,3196,344.180225281602,2021-12-29T12:00:00
FI,Utsjoki,12,1223,981.19378577269,2021-12-29T12:00:00
FI,Kyyjärvi,12,1293,928.074245939675,2021-12-29T12:00:00
FI,Rautavaara,13,1561,832.799487508008,2021-12-29T12:00:00
FI,Karijoki,14,1208,1158.94039735099,2021-12-29T12:00:00
FI,Kivijärvi,14,1104,1268.11594202899,2021-12-29T12:00:00
FI,Posio,14,3118,449.005772931366,2021-12-29T12:00:00
FI,Juupajoki,14,1795,779.944289693593,2021-12-29T12:00:00
FI,Vesanto,15,1976,759.109311740891,2021-12-29T12:00:00
FI,Isojoki,15,1927,778.412039439543,2021-12-29T12:00:00
FI,Lestijärvi,15,722,2077.56232686981,2021-12-29T12:00:00
FI,Finström,16,2604,614.439324116743,2021-12-29T12:00:00
FI,Halsua,16,1102,1451.9056261343,2021-12-29T12:00:00
FI,Rautjärvi,16,3154,507.292327203551,2021-12-29T12:00:00
FI,Salla,17,3413,498.095517140346,2021-12-29T12:00:00
FI,Brändö,17,449,3786.19153674833,2021-12-29T12:00:00
FI,Reisjärvi,17,2707,628.001477650536,2021-12-29T12:00:00
FI,Siikainen,18,1384,1300.57803468208,2021-12-29T12:00:00
FI,Keitele,18,2158,834.105653382762,2021-12-29T12:00:00
FI,Puumala,18,2131,844.673862036602,2021-12-29T12:00:00
FI,Multia,18,1566,1149.42528735632,2021-12-29T12:00:00
FI,Kinnula,19,1601,1186.75827607745,2021-12-29T12:00:00
FI,Kihniö,19,1822,1042.81009879254,2021-12-29T12:00:00
FI,Enonkoski,19,1374,1382.82387190684,2021-12-29T12:00:00
FI,Perho,20,2708,738.552437223043,2021-12-29T12:00:00
FI,Kustavi,20,957,2089.86415882968,2021-12-29T12:00:00
FI,Kaskinen,20,1279,1563.72165754496,2021-12-29T12:00:00
FI,Miehikkälä,21,1879,1117.61575306014,2021-12-29T12:00:00
FI,Simo,23,2948,780.189959294437,2021-12-29T12:00:00
FI,Kannonkoski,23,1326,1734.53996983409,2021-12-29T12:00:00
FI,Honkajoki (ennen liitosta),25,1598,1564.45556946183,2021-12-29T12:00:00
FI,Föglö,25,526,4752.85171102662,2021-12-29T12:00:00
FI,Pelkosenniemi,26,931,2792.69602577873,2021-12-29T12:00:00
FI,Karstula,26,3863,673.052032099405,2021-12-29T12:00:00
FI,Parikkala,27,4655,580.021482277121,2021-12-29T12:00:00
