country,lau,cases,population,cases/100k pop.,datetime
FI,Sottunga,14,100,14000.0,2022-03-30T12:00:00
FI,Luhanka,17,691,2460.20260492041,2022-03-30T12:00:00
FI,Kökar,21,225,9333.33333333333,2022-03-30T12:00:00
FI,Honkajoki (ennen liitosta),25,1598,1564.45556946183,2022-03-30T12:00:00
FI,Tervo,44,1508,2917.77188328912,2022-03-30T12:00:00
FI,Kumlinge,47,308,15259.7402597403,2022-03-30T12:00:00
FI,Lestijärvi,49,722,6786.70360110803,2022-03-30T12:00:00
FI,Rautavaara,53,1561,3395.25944907111,2022-03-30T12:00:00
FI,Vesanto,55,1976,2783.4008097166,2022-03-30T12:00:00
FI,Posio,56,3118,1796.02309172547,2022-03-30T12:00:00
FI,Kustavi,57,957,5956.11285266458,2022-03-30T12:00:00
FI,Savukoski,59,1009,5847.37363726462,2022-03-30T12:00:00
FI,Hailuoto,62,951,6519.45320715037,2022-03-30T12:00:00
FI,Lumparland,69,370,18648.6486486487,2022-03-30T12:00:00
FI,Keitele,74,2158,3429.10101946247,2022-03-30T12:00:00
FI,Halsua,77,1102,6987.29582577133,2022-03-30T12:00:00
FI,Juupajoki,78,1795,4345.40389972145,2022-03-30T12:00:00
FI,Multia,78,1566,4980.84291187739,2022-03-30T12:00:00
FI,Kyyjärvi,81,1293,6264.50116009281,2022-03-30T12:00:00
FI,Karijoki,81,1208,6705.29801324503,2022-03-30T12:00:00
FI,Pelkosenniemi,82,931,8807.7336197637,2022-03-30T12:00:00
FI,Kannonkoski,83,1326,6259.42684766214,2022-03-30T12:00:00
FI,Vårdö,84,454,18502.2026431718,2022-03-30T12:00:00
FI,Kivijärvi,89,1104,8061.59420289855,2022-03-30T12:00:00
FI,Siikainen,95,1384,6864.16184971098,2022-03-30T12:00:00
FI,Enontekiö,96,1812,5298.01324503311,2022-03-30T12:00:00
FI,Brändö,96,449,21380.846325167,2022-03-30T12:00:00
FI,Merijärvi,98,1078,9090.90909090909,2022-03-30T12:00:00
FI,Isojoki,98,1927,5085.62532433835,2022-03-30T12:00:00
FI,Tuusniemi,99,2434,4067.37880032868,2022-03-30T12:00:00
FI,Rääkkylä,106,2070,5120.7729468599,2022-03-30T12:00:00
FI,Kuhmoinen,110,2169,5071.46150299677,2022-03-30T12:00:00
FI,Konnevesi,112,2593,4319.32124951793,2022-03-30T12:00:00
FI,Kärsämäki,115,2544,4520.44025157233,2022-03-30T12:00:00
FI,Miehikkälä,117,1879,6226.71633847791,2022-03-30T12:00:00
FI,Kinnula,117,1601,7307.93254216115,2022-03-30T12:00:00
FI,Geta,120,514,23346.3035019455,2022-03-30T12:00:00
FI,Jämijärvi,124,1708,7259.95316159251,2022-03-30T12:00:00
FI,Kaavi,126,2810,4483.98576512456,2022-03-30T12:00:00
