country,lau,cases,population,cases/100k pop.,datetime
FI,Kökar,10,225,4444.44444444444,2022-02-14T12:00:00
FI,Luhanka,12,691,1736.61360347323,2022-02-14T12:00:00
FI,Tervo,18,1508,1193.63395225464,2022-02-14T12:00:00
FI,Vårdö,21,454,4625.55066079295,2022-02-14T12:00:00
FI,Halsua,23,1102,2087.11433756806,2022-02-14T12:00:00
FI,Lumparland,24,370,6486.48648648649,2022-02-14T12:00:00
FI,Honkajoki (ennen liitosta),25,1598,1564.45556946183,2022-02-14T12:00:00
FI,Vesanto,25,1976,1265.18218623482,2022-02-14T12:00:00
FI,Lestijärvi,25,722,3462.60387811634,2022-02-14T12:00:00
FI,Rautavaara,25,1561,1601.53747597694,2022-02-14T12:00:00
FI,Kumlinge,28,308,9090.90909090909,2022-02-14T12:00:00
FI,Kustavi,33,957,3448.27586206897,2022-02-14T12:00:00
FI,Enonkoski,34,1374,2474.5269286754,2022-02-14T12:00:00
FI,Pertunmaa,36,1653,2177.85843920145,2022-02-14T12:00:00
FI,Savukoski,36,1009,3567.88899900892,2022-02-14T12:00:00
FI,Tuusniemi,37,2434,1520.13147082991,2022-02-14T12:00:00
FI,Kyyjärvi,37,1293,2861.562258314,2022-02-14T12:00:00
FI,Kivijärvi,38,1104,3442.02898550725,2022-02-14T12:00:00
FI,Hailuoto,38,951,3995.79390115668,2022-02-14T12:00:00
FI,Merijärvi,38,1078,3525.04638218924,2022-02-14T12:00:00
FI,Isojoki,41,1927,2127.65957446808,2022-02-14T12:00:00
FI,Keitele,42,2158,1946.24652455978,2022-02-14T12:00:00
FI,Posio,44,3118,1411.16100064144,2022-02-14T12:00:00
FI,Brändö,46,449,10244.9888641425,2022-02-14T12:00:00
FI,Utsjoki,47,1223,3843.00899427637,2022-02-14T12:00:00
FI,Geta,49,514,9533.07392996109,2022-02-14T12:00:00
FI,Juupajoki,51,1795,2841.22562674095,2022-02-14T12:00:00
FI,Kärsämäki,52,2544,2044.0251572327,2022-02-14T12:00:00
FI,Kannonkoski,52,1326,3921.56862745098,2022-02-14T12:00:00
FI,Multia,53,1566,3384.41890166028,2022-02-14T12:00:00
FI,Kaavi,55,2810,1957.29537366548,2022-02-14T12:00:00
FI,Karijoki,56,1208,4635.76158940397,2022-02-14T12:00:00
FI,Siikainen,57,1384,4118.49710982659,2022-02-14T12:00:00
FI,Miehikkälä,57,1879,3033.5284725918,2022-02-14T12:00:00
FI,Pelkosenniemi,58,931,6229.86036519871,2022-02-14T12:00:00
FI,Kuhmoinen,58,2169,2674.04333794375,2022-02-14T12:00:00
FI,Rautjärvi,59,3154,1870.64045656309,2022-02-14T12:00:00
FI,Taivassalo,62,1656,3743.961352657,2022-02-14T12:00:00
FI,Rääkkylä,62,2070,2995.1690821256,2022-02-14T12:00:00
FI,Kinnula,65,1601,4059.96252342286,2022-02-14T12:00:00
FI,Puumala,67,2131,3144.06381980291,2022-02-14T12:00:00
FI,Juuka,68,4532,1500.44130626655,2022-02-14T12:00:00
FI,Hyrynsalmi,69,2200,3136.36363636364,2022-02-14T12:00:00
FI,Ristijärvi,70,1238,5654.28109854604,2022-02-14T12:00:00
FI,Soini,71,2003,3544.68297553669,2022-02-14T12:00:00
FI,Heinävesi,74,3196,2315.3942428035,2022-02-14T12:00:00
FI,Konnevesi,76,2593,2930.96799074431,2022-02-14T12:00:00
FI,Simo,80,2948,2713.70420624152,2022-02-14T12:00:00
FI,Hartola,84,2662,3155.52216378663,2022-02-14T12:00:00
FI,Evijärvi,85,2410,3526.97095435685,2022-02-14T12:00:00
FI,Eckerö,85,960,8854.16666666667,2022-02-14T12:00:00
FI,Toivakka,86,2401,3581.84089962516,2022-02-14T12:00:00
FI,Sulkava,86,2483,3463.55215465163,2022-02-14T12:00:00
FI,Jämijärvi,86,1708,5035.12880562061,2022-02-14T12:00:00
FI,Hirvensalmi,87,2150,4046.51162790698,2022-02-14T12:00:00
FI,Kihniö,88,1822,4829.85729967069,2022-02-14T12:00:00
FI,Enontekiö,89,1812,4911.69977924945,2022-02-14T12:00:00
FI,Koski Tl,91,2293,3968.60008722198,2022-02-14T12:00:00
FI,Rantasalmi,91,3365,2704.30906389302,2022-02-14T12:00:00
