country,lau,cases,population,cases/100k pop.,datetime
FI,Salla,5,3413,146.498681511866,2021-08-05T09:00:00
FI,Enontekiö,5,1812,275.938189845475,2021-08-05T09:00:00
FI,Vaala,5,2738,182.615047479912,2021-08-05T09:00:00
FI,Muonio,6,2302,260.642919200695,2021-08-05T09:00:00
FI,Geta,6,514,1167.31517509728,2021-08-05T09:00:00
FI,Toivakka,6,2401,249.895876718034,2021-08-05T09:00:00
FI,Juupajoki,6,1795,334.261838440111,2021-08-05T09:00:00
FI,Kihniö,6,1822,329.308452250274,2021-08-05T09:00:00
FI,Heinävesi,6,3196,187.734668335419,2021-08-05T09:00:00
FI,Rautjärvi,7,3154,221.940393151554,2021-08-05T09:00:00
FI,Saltvik,7,1815,385.674931129477,2021-08-05T09:00:00
FI,Kivijärvi,7,1104,634.057971014493,2021-08-05T09:00:00
FI,Puolanka,8,2494,320.769847634322,2021-08-05T09:00:00
FI,Karstula,8,3863,207.092932953663,2021-08-05T09:00:00
FI,Kaskinen,8,1279,625.488663017983,2021-08-05T09:00:00
FI,Teuva,8,4995,160.16016016016,2021-08-05T09:00:00
FI,Hartola,8,2662,300.525920360631,2021-08-05T09:00:00
FI,Lestijärvi,8,722,1108.03324099723,2021-08-05T09:00:00
FI,Enonkoski,8,1374,582.241630276565,2021-08-05T09:00:00
FI,Eckerö,9,960,937.5,2021-08-05T09:00:00
FI,Merikarvia,9,3064,293.733681462141,2021-08-05T09:00:00
FI,Konnevesi,9,2593,347.088314693405,2021-08-05T09:00:00
FI,Miehikkälä,9,1879,478.978179882916,2021-08-05T09:00:00
FI,Sonkajärvi,9,3844,234.131113423517,2021-08-05T09:00:00
FI,Simo,9,2948,305.291723202171,2021-08-05T09:00:00
FI,Pelkosenniemi,9,931,966.702470461869,2021-08-05T09:00:00
FI,Kuortane,9,3537,254.452926208651,2021-08-05T09:00:00
FI,Ähtäri,10,5525,180.995475113122,2021-08-05T09:00:00
FI,Pihtipudas,10,3936,254.065040650407,2021-08-05T09:00:00
FI,Humppila,10,2177,459.347726228755,2021-08-05T09:00:00
FI,Rääkkylä,10,2070,483.091787439613,2021-08-05T09:00:00
FI,Pyhäjärvi,11,5038,218.340611353712,2021-08-05T09:00:00
FI,Sulkava,11,2483,443.012484897302,2021-08-05T09:00:00
FI,Tohmajärvi,11,4320,254.62962962963,2021-08-05T09:00:00
FI,Evijärvi,11,2410,456.43153526971,2021-08-05T09:00:00
FI,Paltamo,11,3239,339.610991046619,2021-08-05T09:00:00
FI,Kyyjärvi,11,1293,850.734725444702,2021-08-05T09:00:00
FI,Lumijoki,11,2036,540.275049115914,2021-08-05T09:00:00
FI,Padasjoki,11,2858,384.884534639608,2021-08-05T09:00:00
FI,Kaavi,11,2810,391.459074733096,2021-08-05T09:00:00
FI,Utsjoki,11,1223,899.427636958299,2021-08-05T09:00:00
FI,Jämijärvi,11,1708,644.028103044497,2021-08-05T09:00:00
FI,Puumala,12,2131,563.115908024402,2021-08-05T09:00:00
FI,Utajärvi,12,2624,457.317073170732,2021-08-05T09:00:00
FI,Alavieska,13,2518,516.282764098491,2021-08-05T09:00:00
FI,Lappajärvi,14,2927,478.305432183123,2021-08-05T09:00:00
FI,Polvijärvi,14,4205,332.936979785969,2021-08-05T09:00:00
FI,Savitaipale,14,3331,420.294205944161,2021-08-05T09:00:00
FI,Keitele,14,2158,648.748841519926,2021-08-05T09:00:00
FI,Sysmä,14,3623,386.42009384488,2021-08-05T09:00:00
FI,Reisjärvi,15,2707,554.11895086812,2021-08-05T09:00:00
FI,Kustavi,15,957,1567.39811912226,2021-08-05T09:00:00
FI,Ruovesi,15,4219,355.534486845224,2021-08-05T09:00:00
FI,Luumäki,15,4546,329.96040475143,2021-08-05T09:00:00
FI,Finström,16,2604,614.439324116743,2021-08-05T09:00:00
FI,Hyrynsalmi,16,2200,727.272727272727,2021-08-05T09:00:00
FI,Isokyrö,16,4470,357.941834451902,2021-08-05T09:00:00
FI,Parikkala,17,4655,365.198711063373,2021-08-05T09:00:00
FI,Brändö,17,449,3786.19153674833,2021-08-05T09:00:00
FI,Pyhäntä,18,1594,1129.23462986198,2021-08-05T09:00:00
FI,Viitasaari,18,6104,294.888597640891,2021-08-05T09:00:00
FI,Hirvensalmi,18,2150,837.209302325581,2021-08-05T09:00:00
FI,Veteli,18,3069,586.510263929619,2021-08-05T09:00:00
FI,Outokumpu,18,6565,274.181264280274,2021-08-05T09:00:00
FI,Haapajärvi,18,6906,260.642919200695,2021-08-05T09:00:00
FI,Ypäjä,19,2324,817.555938037866,2021-08-05T09:00:00
FI,Juuka,19,4532,419.240953221536,2021-08-05T09:00:00
FI,Joutsa,19,4303,441.552405298629,2021-08-05T09:00:00
FI,Inari,19,6861,276.927561579945,2021-08-05T09:00:00
FI,Taivalkoski,19,3914,485.436893203883,2021-08-05T09:00:00
FI,Harjavalta,19,6876,276.323443862711,2021-08-05T09:00:00
FI,Siikajoki,20,5038,396.982929734021,2021-08-05T09:00:00
FI,Nurmes,20,9507,210.37130535395,2021-08-05T09:00:00
FI,Lemi,20,2968,673.854447439353,2021-08-05T09:00:00
FI,Vimpeli,20,2787,717.617509867241,2021-08-05T09:00:00
FI,Rantasalmi,20,3365,594.353640416047,2021-08-05T09:00:00
FI,Punkalaidun,21,2788,753.228120516499,2021-08-05T09:00:00
FI,Lapinlahti,22,9355,235.168359166221,2021-08-05T09:00:00
FI,Myrskylä,22,1869,1177.10005350455,2021-08-05T09:00:00
FI,Urjala,22,4653,472.813238770686,2021-08-05T09:00:00
FI,Marttila,22,2000,1100.0,2021-08-05T09:00:00
FI,Kemijärvi,23,7204,319.267073847862,2021-08-05T09:00:00
FI,Keuruu,23,9500,242.105263157895,2021-08-05T09:00:00
FI,Soini,23,2003,1148.27758362456,2021-08-05T09:00:00
FI,Pyhäranta,23,1990,1155.77889447236,2021-08-05T09:00:00
FI,Suomussalmi,23,7602,302.551960010524,2021-08-05T09:00:00
FI,Vieremä,24,3521,681.624538483385,2021-08-05T09:00:00
FI,Taivassalo,24,1656,1449.27536231884,2021-08-05T09:00:00
FI,Tervola,24,2925,820.512820512821,2021-08-05T09:00:00
FI,Oulainen,25,7149,349.699258637572,2021-08-05T09:00:00
FI,Nakkila,25,5254,475.827940616673,2021-08-05T09:00:00
FI,Haapavesi,25,6677,374.419649543208,2021-08-05T09:00:00
FI,Honkajoki (ennen liitosta),25,1598,1564.45556946183,2021-08-05T09:00:00
FI,Siikalatva,25,5206,480.215136381099,2021-08-05T09:00:00
FI,Vehmaa,26,2290,1135.3711790393,2021-08-05T09:00:00
FI,Pudasjärvi,26,7789,333.804082680704,2021-08-05T09:00:00
FI,Ruokolahti,27,4934,547.22334819619,2021-08-05T09:00:00
FI,Vesilahti,27,4364,618.698441796517,2021-08-05T09:00:00
FI,Lemland,28,2112,1325.75757575758,2021-08-05T09:00:00
FI,Sievi,28,4835,579.110651499483,2021-08-05T09:00:00
FI,Pyhäjoki,29,3055,949.263502454992,2021-08-05T09:00:00
FI,Joroinen,29,4691,618.205073545086,2021-08-05T09:00:00
FI,Mäntyharju,29,5685,510.114335971856,2021-08-05T09:00:00
FI,Kaustinen,29,4234,684.931506849315,2021-08-05T09:00:00
FI,Koski Tl,30,2293,1308.32969908417,2021-08-05T09:00:00
FI,Pello,30,3310,906.344410876133,2021-08-05T09:00:00
FI,Leppävirta,30,9396,319.284802043423,2021-08-05T09:00:00
FI,Pielavesi,30,4326,693.481276005548,2021-08-05T09:00:00
FI,Liperi,31,11996,258.419473157719,2021-08-05T09:00:00
FI,Hammarland,32,1599,2001.25078173859,2021-08-05T09:00:00
FI,Suonenjoki,32,6941,461.028670220429,2021-08-05T09:00:00
FI,Ilomantsi,32,4751,673.542412123763,2021-08-05T09:00:00
FI,Virolahti,33,3108,1061.77606177606,2021-08-05T09:00:00
FI,Oripää,33,1331,2479.33884297521,2021-08-05T09:00:00
FI,Kokemäki,34,7019,484.399487106425,2021-08-05T09:00:00
FI,Ikaalinen,34,6866,495.193708127003,2021-08-05T09:00:00
FI,Kärkölä,35,4333,807.754442649435,2021-08-05T09:00:00
FI,Petäjävesi,35,3770,928.381962864721,2021-08-05T09:00:00
FI,Muhos,35,8911,392.772977219167,2021-08-05T09:00:00
FI,Kangasniemi,36,5317,677.073537709235,2021-08-05T09:00:00
FI,Iitti,37,6623,558.659217877095,2021-08-05T09:00:00
FI,Saarijärvi,37,9220,401.301518438178,2021-08-05T09:00:00
FI,Kristiinankaupunki,38,6408,593.008739076155,2021-08-05T09:00:00
FI,Korsnäs,38,2068,1837.52417794971,2021-08-05T09:00:00
FI,Lapinjärvi,39,2625,1485.71428571429,2021-08-05T09:00:00
FI,Nousiainen,39,4697,830.317223759847,2021-08-05T09:00:00
FI,Juva,39,5932,657.451112609575,2021-08-05T09:00:00
FI,Lapua,39,14235,273.972602739726,2021-08-05T09:00:00
FI,Keminmaa,39,7994,487.865899424568,2021-08-05T09:00:00
FI,Hankasalmi,40,4779,836.995187277673,2021-08-05T09:00:00
FI,Jokioinen,40,5059,790.670092903736,2021-08-05T09:00:00
FI,Ulvila,42,12738,329.722091380122,2021-08-05T09:00:00
FI,Uurainen,43,3644,1180.02195389682,2021-08-05T09:00:00
FI,Nivala,45,10507,428.285904635005,2021-08-05T09:00:00
FI,Tyrnävä,45,6607,681.095807476918,2021-08-05T09:00:00
FI,Sauvo,45,2946,1527.49490835031,2021-08-05T09:00:00
FI,Somero,45,8647,520.411703480976,2021-08-05T09:00:00
FI,Kruunupyy,48,6420,747.663551401869,2021-08-05T09:00:00
FI,Luoto,48,5536,867.052023121387,2021-08-05T09:00:00
FI,Pälkäne,49,6409,764.549851770947,2021-08-05T09:00:00
FI,Kalajoki,50,12428,402.317347924043,2021-08-05T09:00:00
FI,Virrat,51,6521,782.088636712161,2021-08-05T09:00:00
FI,Alavus,51,11350,449.339207048458,2021-08-05T09:00:00
FI,Säkylä,51,6652,766.68671076368,2021-08-05T09:00:00
FI,Huittinen,51,9939,513.130093570782,2021-08-05T09:00:00
FI,Pyhtää,53,5142,1030.72734344613,2021-08-05T09:00:00
FI,Tammela,54,6030,895.522388059702,2021-08-05T09:00:00
FI,Laihia,54,8002,674.831292176956,2021-08-05T09:00:00
FI,Kiuruvesi,55,7859,699.834584552742,2021-08-05T09:00:00
FI,Orivesi,57,9035,630.879911455451,2021-08-05T09:00:00
FI,Kankaanpää,57,11172,510.204081632653,2021-08-05T09:00:00
FI,Pukkila,58,1827,3174.60317460317,2021-08-05T09:00:00
FI,Mänttä-Vilppula,59,9704,607.996702390767,2021-08-05T09:00:00
FI,Kauhava,59,15526,380.007728970759,2021-08-05T09:00:00
FI,Hanko,60,8058,744.601638123604,2021-08-05T09:00:00
FI,Kuusamo,60,15219,394.244037058939,2021-08-05T09:00:00
FI,Jomala,61,5390,1131.7254174397,2021-08-05T09:00:00
FI,Maalahti,62,5458,1135.94723341883,2021-08-05T09:00:00
FI,Liminka,63,10247,614.814091929345,2021-08-05T09:00:00
FI,Kontiolahti,64,14873,430.309957641364,2021-08-05T09:00:00
FI,Ii,64,9860,649.087221095335,2021-08-05T09:00:00
FI,Inkoo,64,5339,1198.72635324967,2021-08-05T09:00:00
FI,Pedersören kunta,66,11177,590.498344815246,2021-08-05T09:00:00
FI,Hämeenkyrö,67,10352,647.217928902627,2021-08-05T09:00:00
FI,Aura,68,3964,1715.43895055499,2021-08-05T09:00:00
FI,Parkano,70,6361,1100.45590315988,2021-08-05T09:00:00
FI,Kauhajoki,71,13015,545.524394928928,2021-08-05T09:00:00
FI,Asikkala,71,8067,880.12892029255,2021-08-05T09:00:00
FI,Varkaus,75,20301,369.439929067534,2021-08-05T09:00:00
FI,Ylitornio,75,3889,1928.51632810491,2021-08-05T09:00:00
FI,Taipalsaari,76,4622,1644.30982258762,2021-08-05T09:00:00
FI,Sodankylä,77,8271,930.963607786241,2021-08-05T09:00:00
FI,Akaa,77,16404,469.397707876128,2021-08-05T09:00:00
FI,Rautalampi,78,3056,2552.35602094241,2021-08-05T09:00:00
FI,Kannus,80,5428,1473.83935151069,2021-08-05T09:00:00
FI,Muurame,81,10254,789.935634874196,2021-08-05T09:00:00
FI,Ilmajoki,81,12302,658.42952365469,2021-08-05T09:00:00
FI,Iisalmi,82,21132,388.0371001325,2021-08-05T09:00:00
FI,Eurajoki,82,9449,867.816700179913,2021-08-05T09:00:00
FI,Uusikaarlepyy,82,7486,1095.37803900614,2021-08-05T09:00:00
FI,Loppi,83,7865,1055.3083280356,2021-08-05T09:00:00
FI,Kolari,83,3920,2117.34693877551,2021-08-05T09:00:00
FI,Kemiönsaari,85,6604,1287.09872804361,2021-08-05T09:00:00
FI,Lieksa,85,10719,792.98442018845,2021-08-05T09:00:00
FI,Kitee,85,9944,854.78680611424,2021-08-05T09:00:00
FI,Karvia,85,2320,3663.79310344828,2021-08-05T09:00:00
FI,Hausjärvi,87,8191,1062.14137467953,2021-08-05T09:00:00
FI,Mynämäki,87,7654,1136.66056963679,2021-08-05T09:00:00
FI,Vöyri,89,6391,1392.58332029416,2021-08-05T09:00:00
FI,Askola,91,4887,1862.08307755269,2021-08-05T09:00:00
FI,Kittilä,92,6455,1425.25174283501,2021-08-05T09:00:00
FI,Kurikka,95,20476,463.957804258644,2021-08-05T09:00:00
FI,Kuhmo,95,8051,1179.97764252888,2021-08-05T09:00:00
FI,Siuntio,96,6143,1562.75435454989,2021-08-05T09:00:00
FI,Pöytyä,98,8234,1190.18702939033,2021-08-05T09:00:00
FI,Pornainen,102,5075,2009.85221674877,2021-08-05T09:00:00
FI,Hattula,106,9404,1127.17992343684,2021-08-05T09:00:00
FI,Rusko,107,6353,1684.24366441051,2021-08-05T09:00:00
FI,Ylivieska,110,15315,718.250081619327,2021-08-05T09:00:00
FI,Alajärvi,113,9439,1197.16071617756,2021-08-05T09:00:00
FI,Sotkamo,114,10331,1103.47497822089,2021-08-05T09:00:00
FI,Sastamala,114,24059,473.83515524336,2021-08-05T09:00:00
FI,Siilinjärvi,116,21268,545.420349821328,2021-08-05T09:00:00
FI,Raahe,123,24377,504.573983673135,2021-08-05T09:00:00
FI,Kempele,130,18802,691.415806829061,2021-08-05T09:00:00
FI,Kemi,138,20458,674.552742203539,2021-08-05T09:00:00
FI,Jämsä,145,19904,728.496784565916,2021-08-05T09:00:00
FI,Eura,146,11499,1269.6756239673,2021-08-05T09:00:00
FI,Parainen,150,15107,992.917190706295,2021-08-05T09:00:00
FI,Loimaa,150,15782,950.449879609682,2021-08-05T09:00:00
FI,Masku,158,9546,1655.14351560863,2021-08-05T09:00:00
FI,Forssa,160,16818,951.361636342015,2021-08-05T09:00:00
FI,Heinola,161,18526,869.048904242686,2021-08-05T09:00:00
FI,Loviisa,169,14777,1143.66921567301,2021-08-05T09:00:00
FI,   Äänekoski,180,18589,968.314594652752,2021-08-05T09:00:00
FI,Valkeakoski,186,20843,892.385932927122,2021-08-05T09:00:00
FI,Närpiö,187,9578,1952.39089580288,2021-08-05T09:00:00
FI,Karkkila,188,8718,2156.4579031888,2021-08-05T09:00:00
FI,Laukaa,191,18832,1014.2310960068,2021-08-05T09:00:00
FI,Laitila,196,8479,2311.5933482722,2021-08-05T09:00:00
FI,Pietarsaari,198,19078,1037.8446378027,2021-08-05T09:00:00
FI,Raasepori,216,27568,783.517121300058,2021-08-05T09:00:00
FI,Orimattila,221,15886,1391.1620294599,2021-08-05T09:00:00
FI,Janakkala,222,16276,1363.97149176702,2021-08-05T09:00:00
FI,Pieksämäki,227,17397,1304.82267057539,2021-08-05T09:00:00
FI,Mustasaari,227,19459,1166.55532144509,2021-08-05T09:00:00
FI,Hamina,239,19951,1197.93494060448,2021-08-05T09:00:00
FI,Imatra,247,26092,946.650314272574,2021-08-05T09:00:00
FI,Paimio,248,10926,2269.81511989749,2021-08-05T09:00:00
FI,Maarianhamina,251,11723,2141.09016463363,2021-08-05T09:00:00
FI,Naantali,256,19420,1318.22863027806,2021-08-05T09:00:00
FI,Uusikaupunki,265,15396,1721.22629254352,2021-08-05T09:00:00
FI,Pirkkala,270,19822,1362.12289375441,2021-08-05T09:00:00
FI,Hollola,280,23269,1203.31771885341,2021-08-05T09:00:00
FI,Kokkola,282,47834,589.538821758582,2021-08-05T09:00:00
FI,Kauniainen,286,10167,2813.02252385168,2021-08-05T09:00:00
FI,Mäntsälä,294,20812,1412.64655006727,2021-08-05T09:00:00
FI,Nokia,307,34525,889.210716871832,2021-08-05T09:00:00
FI,Lempäälä,310,23819,1301.48201015996,2021-08-05T09:00:00
FI,Savonlinna,311,32695,951.215782229699,2021-08-05T09:00:00
FI,Kajaani,316,36616,863.010705702425,2021-08-05T09:00:00
