country,nuts_3,cases,cases/100k pop.,datetime
NO,møre og romsdal,206,77.7,2020-09-28T00:00:00
NO,nordland,210,87.1,2020-09-28T00:00:00
NO,troms og finnmark,339,139.3,2020-09-28T00:00:00
NO,vestfold og telemark,413,98.5,2020-09-28T00:00:00
NO,agder,479,155.9,2020-09-28T00:00:00
NO,innlandet,648,174.5,2020-09-28T00:00:00
NO,trøndelag,672,143.4,2020-09-28T00:00:00
NO,rogaland,697,145.2,2020-09-28T00:00:00
NO,vestland,1804,283.4,2020-09-28T00:00:00
NO,viken,3841,309.5,2020-09-28T00:00:00
NO,oslo,4388,632.7,2020-09-28T00:00:00
