country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,6572,2734.4,2021-12-18T00:00:00
NO,møre og romsdal,7844,2953.9,2021-12-18T00:00:00
NO,troms og finnmark,11497,4747.5,2021-12-18T00:00:00
NO,innlandet,13623,3675.9,2021-12-18T00:00:00
NO,agder,13836,4479.9,2021-12-18T00:00:00
NO,trøndelag,19685,4178.3,2021-12-18T00:00:00
NO,rogaland,20081,4160.6,2021-12-18T00:00:00
NO,vestfold og telemark,20549,4870.8,2021-12-18T00:00:00
NO,vestland,29230,4575.6,2021-12-18T00:00:00
NO,oslo,85082,12206.7,2021-12-18T00:00:00
NO,viken,105141,8395.3,2021-12-18T00:00:00
