country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,33682,14014,2022-03-04T00:00:00
NO,troms og finnmark,40881,16881.3,2022-03-04T00:00:00
NO,møre og romsdal,44246,16662.4,2022-03-04T00:00:00
NO,innlandet,70619,19055.2,2022-03-04T00:00:00
NO,agder,71137,23033.4,2022-03-04T00:00:00
NO,vestfold og telemark,89433,21198.6,2022-03-04T00:00:00
NO,trøndelag,92312,19594,2022-03-04T00:00:00
NO,rogaland,108776,22537.5,2022-03-04T00:00:00
NO,vestland,128214,20070.4,2022-03-04T00:00:00
NO,oslo,238281,34186.2,2022-03-04T00:00:00
NO,viken,353221,28203.9,2022-03-04T00:00:00
