country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,973,403.3,2021-02-08T00:00:00
NO,troms og finnmark,1216,499.8,2021-02-08T00:00:00
NO,møre og romsdal,1236,466,2021-02-08T00:00:00
NO,agder,1619,527,2021-02-08T00:00:00
NO,vestfold og telemark,3170,755.8,2021-02-08T00:00:00
NO,innlandet,3303,889.4,2021-02-08T00:00:00
NO,rogaland,3451,719.1,2021-02-08T00:00:00
NO,trøndelag,3499,746.5,2021-02-08T00:00:00
NO,vestland,6416,1008,2021-02-08T00:00:00
NO,oslo,17609,2539.2,2021-02-08T00:00:00
NO,viken,21017,1693.3,2021-02-08T00:00:00
