country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40693,16931.1,2022-09-01T00:00:00
NO,troms og finnmark,49229,20328.4,2022-09-01T00:00:00
NO,møre og romsdal,55444,20879.4,2022-09-01T00:00:00
NO,innlandet,80456,21709.5,2022-09-01T00:00:00
NO,agder,80938,26206.8,2022-09-01T00:00:00
NO,trøndelag,102268,21707.2,2022-09-01T00:00:00
NO,vestfold og telemark,104447,24757.4,2022-09-01T00:00:00
NO,rogaland,123953,25682,2022-09-01T00:00:00
NO,vestland,147678,23117.3,2022-09-01T00:00:00
NO,oslo,261514,37519.4,2022-09-01T00:00:00
NO,viken,391458,31257,2022-09-01T00:00:00
