country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,3498,1455.4,2021-10-28T00:00:00
NO,møre og romsdal,4595,1730.4,2021-10-28T00:00:00
NO,troms og finnmark,5052,2086.2,2021-10-28T00:00:00
NO,agder,7974,2581.9,2021-10-28T00:00:00
NO,innlandet,8492,2291.4,2021-10-28T00:00:00
NO,trøndelag,10189,2162.7,2021-10-28T00:00:00
NO,rogaland,11032,2285.7,2021-10-28T00:00:00
NO,vestfold og telemark,11826,2803.2,2021-10-28T00:00:00
NO,vestland,16060,2514,2021-10-28T00:00:00
NO,oslo,56361,8086.1,2021-10-28T00:00:00
NO,viken,64840,5177.3,2021-10-28T00:00:00
