country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1612,670.7,2021-06-09T00:00:00
NO,møre og romsdal,2072,780.3,2021-06-09T00:00:00
NO,troms og finnmark,2136,882,2021-06-09T00:00:00
NO,agder,4667,1511.1,2021-06-09T00:00:00
NO,trøndelag,4878,1035.4,2021-06-09T00:00:00
NO,innlandet,5618,1515.9,2021-06-09T00:00:00
NO,rogaland,6695,1387.1,2021-06-09T00:00:00
NO,vestfold og telemark,8310,1969.7,2021-06-09T00:00:00
NO,vestland,9808,1535.3,2021-06-09T00:00:00
NO,oslo,36388,5220.6,2021-06-09T00:00:00
NO,viken,42793,3416.9,2021-06-09T00:00:00
