country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1702,708.1,2021-07-06T00:00:00
NO,møre og romsdal,2132,802.9,2021-07-06T00:00:00
NO,troms og finnmark,2382,983.6,2021-07-06T00:00:00
NO,agder,5197,1682.7,2021-07-06T00:00:00
NO,trøndelag,5361,1137.9,2021-07-06T00:00:00
NO,innlandet,5813,1568.5,2021-07-06T00:00:00
NO,rogaland,7589,1572.4,2021-07-06T00:00:00
NO,vestfold og telemark,8775,2080,2021-07-06T00:00:00
NO,vestland,9975,1561.5,2021-07-06T00:00:00
NO,oslo,37162,5331.6,2021-07-06T00:00:00
NO,viken,43648,3485.2,2021-07-06T00:00:00
