country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,117,48.5,2020-05-14T00:00:00
NO,møre og romsdal,132,49.8,2020-05-14T00:00:00
NO,troms og finnmark,251,103.2,2020-05-14T00:00:00
NO,vestfold og telemark,281,67,2020-05-14T00:00:00
NO,agder,336,109.4,2020-05-14T00:00:00
NO,rogaland,438,91.3,2020-05-14T00:00:00
NO,innlandet,477,128.4,2020-05-14T00:00:00
NO,trøndelag,525,112,2020-05-14T00:00:00
NO,vestland,879,138.1,2020-05-14T00:00:00
NO,viken,2209,178,2020-05-14T00:00:00
NO,oslo,2551,367.8,2020-05-14T00:00:00
