country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1561,647.4,2021-05-21T00:00:00
NO,troms og finnmark,1619,663.6,2021-05-21T00:00:00
NO,møre og romsdal,1942,727.9,2021-05-21T00:00:00
NO,agder,3797,1224.9,2021-05-21T00:00:00
NO,trøndelag,4208,887.5,2021-05-21T00:00:00
NO,innlandet,5111,1369.4,2021-05-21T00:00:00
NO,rogaland,6420,1322.9,2021-05-21T00:00:00
NO,vestfold og telemark,7574,1770.2,2021-05-21T00:00:00
NO,vestland,9592,1495.7,2021-05-21T00:00:00
NO,oslo,35132,5026,2021-05-21T00:00:00
NO,viken,41626,3313.5,2021-05-21T00:00:00
