country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1715,713.6,2021-07-13T00:00:00
NO,møre og romsdal,2140,805.9,2021-07-13T00:00:00
NO,troms og finnmark,2423,1000.5,2021-07-13T00:00:00
NO,agder,5269,1706,2021-07-13T00:00:00
NO,trøndelag,5469,1160.8,2021-07-13T00:00:00
NO,innlandet,5873,1584.7,2021-07-13T00:00:00
NO,rogaland,7750,1605.7,2021-07-13T00:00:00
NO,vestfold og telemark,8874,2103.4,2021-07-13T00:00:00
NO,vestland,10054,1573.8,2021-07-13T00:00:00
NO,oslo,37385,5363.6,2021-07-13T00:00:00
NO,viken,43974,3511.2,2021-07-13T00:00:00
