country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,911,377.6,2021-01-28T00:00:00
NO,møre og romsdal,1181,445.3,2021-01-28T00:00:00
NO,troms og finnmark,1204,494.8,2021-01-28T00:00:00
NO,agder,1434,466.7,2021-01-28T00:00:00
NO,vestfold og telemark,3007,717,2021-01-28T00:00:00
NO,innlandet,3224,868.1,2021-01-28T00:00:00
NO,rogaland,3411,710.8,2021-01-28T00:00:00
NO,trøndelag,3420,729.7,2021-01-28T00:00:00
NO,vestland,6167,968.8,2021-01-28T00:00:00
NO,oslo,16833,2427.3,2021-01-28T00:00:00
NO,viken,19782,1593.8,2021-01-28T00:00:00
