country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,5178,2154.4,2021-11-26T00:00:00
NO,møre og romsdal,6174,2325,2021-11-26T00:00:00
NO,troms og finnmark,8944,3693.3,2021-11-26T00:00:00
NO,agder,9441,3056.9,2021-11-26T00:00:00
NO,innlandet,10432,2814.9,2021-11-26T00:00:00
NO,vestfold og telemark,14314,3392.9,2021-11-26T00:00:00
NO,rogaland,14350,2973.2,2021-11-26T00:00:00
NO,trøndelag,15578,3306.6,2021-11-26T00:00:00
NO,vestland,20492,3207.8,2021-11-26T00:00:00
NO,oslo,66509,9542,2021-11-26T00:00:00
NO,viken,78420,6261.7,2021-11-26T00:00:00
