country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1001,414.9,2021-02-15T00:00:00
NO,troms og finnmark,1223,502.6,2021-02-15T00:00:00
NO,møre og romsdal,1249,470.9,2021-02-15T00:00:00
NO,agder,1712,557.2,2021-02-15T00:00:00
NO,vestfold og telemark,3261,777.5,2021-02-15T00:00:00
NO,innlandet,3344,900.4,2021-02-15T00:00:00
NO,rogaland,3460,721,2021-02-15T00:00:00
NO,trøndelag,3526,752.3,2021-02-15T00:00:00
NO,vestland,6614,1039.1,2021-02-15T00:00:00
NO,oslo,18050,2602.8,2021-02-15T00:00:00
NO,viken,21768,1753.8,2021-02-15T00:00:00
