country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1624,675.7,2021-06-15T00:00:00
NO,møre og romsdal,2079,782.9,2021-06-15T00:00:00
NO,troms og finnmark,2184,901.9,2021-06-15T00:00:00
NO,agder,4745,1536.4,2021-06-15T00:00:00
NO,trøndelag,4967,1054.3,2021-06-15T00:00:00
NO,innlandet,5676,1531.6,2021-06-15T00:00:00
NO,rogaland,6798,1408.5,2021-06-15T00:00:00
NO,vestfold og telemark,8474,2008.6,2021-06-15T00:00:00
NO,vestland,9848,1541.6,2021-06-15T00:00:00
NO,oslo,36584,5248.7,2021-06-15T00:00:00
NO,viken,42977,3431.6,2021-06-15T00:00:00
