country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,121,50.2,2020-06-02T00:00:00
NO,møre og romsdal,140,52.8,2020-06-02T00:00:00
NO,troms og finnmark,252,103.6,2020-06-02T00:00:00
NO,vestfold og telemark,287,68.4,2020-06-02T00:00:00
NO,agder,338,110,2020-06-02T00:00:00
NO,rogaland,438,91.3,2020-06-02T00:00:00
NO,innlandet,508,136.8,2020-06-02T00:00:00
NO,trøndelag,537,114.6,2020-06-02T00:00:00
NO,vestland,883,138.7,2020-06-02T00:00:00
NO,viken,2301,185.4,2020-06-02T00:00:00
NO,oslo,2641,380.8,2020-06-02T00:00:00
