country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,7020,2920.8,2021-12-26T00:00:00
NO,møre og romsdal,8332,3137.7,2021-12-26T00:00:00
NO,troms og finnmark,12152,5018,2021-12-26T00:00:00
NO,innlandet,14677,3960.3,2021-12-26T00:00:00
NO,agder,15958,5167,2021-12-26T00:00:00
NO,trøndelag,20840,4423.5,2021-12-26T00:00:00
NO,rogaland,22375,4635.9,2021-12-26T00:00:00
NO,vestfold og telemark,22621,5361.9,2021-12-26T00:00:00
NO,vestland,31690,4960.7,2021-12-26T00:00:00
NO,oslo,91621,13144.9,2021-12-26T00:00:00
NO,viken,114070,9108.2,2021-12-26T00:00:00
