country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2165,900.8,2021-08-25T00:00:00
NO,møre og romsdal,2957,1113.6,2021-08-25T00:00:00
NO,troms og finnmark,2998,1238,2021-08-25T00:00:00
NO,agder,6054,1960.2,2021-08-25T00:00:00
NO,trøndelag,6206,1317.3,2021-08-25T00:00:00
NO,innlandet,6566,1771.7,2021-08-25T00:00:00
NO,rogaland,8880,1839.9,2021-08-25T00:00:00
NO,vestfold og telemark,9743,2309.4,2021-08-25T00:00:00
NO,vestland,12957,2028.3,2021-08-25T00:00:00
NO,oslo,40585,5822.7,2021-08-25T00:00:00
NO,viken,47767,3814.1,2021-08-25T00:00:00
