country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,322,133.5,2020-11-04T00:00:00
NO,møre og romsdal,466,175.7,2020-11-04T00:00:00
NO,troms og finnmark,588,241.7,2020-11-04T00:00:00
NO,vestfold og telemark,675,160.9,2020-11-04T00:00:00
NO,agder,676,220,2020-11-04T00:00:00
NO,trøndelag,940,200.6,2020-11-04T00:00:00
NO,rogaland,1116,232.6,2020-11-04T00:00:00
NO,innlandet,1211,326.1,2020-11-04T00:00:00
NO,vestland,3135,492.5,2020-11-04T00:00:00
NO,viken,5909,476.1,2020-11-04T00:00:00
NO,oslo,6759,974.6,2020-11-04T00:00:00
