country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,116,48.1,2020-05-12T00:00:00
NO,møre og romsdal,129,48.6,2020-05-12T00:00:00
NO,troms og finnmark,251,103.2,2020-05-12T00:00:00
NO,vestfold og telemark,279,66.5,2020-05-12T00:00:00
NO,agder,336,109.4,2020-05-12T00:00:00
NO,rogaland,437,91.1,2020-05-12T00:00:00
NO,innlandet,467,125.7,2020-05-12T00:00:00
NO,trøndelag,519,110.7,2020-05-12T00:00:00
NO,vestland,877,137.8,2020-05-12T00:00:00
NO,viken,2187,176.2,2020-05-12T00:00:00
NO,oslo,2537,365.8,2020-05-12T00:00:00
