country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,36643,15246,2022-03-17T00:00:00
NO,troms og finnmark,45279,18697.4,2022-03-17T00:00:00
NO,møre og romsdal,49309,18569.1,2022-03-17T00:00:00
NO,innlandet,74778,20177.4,2022-03-17T00:00:00
NO,agder,75784,24538,2022-03-17T00:00:00
NO,vestfold og telemark,95751,22696.2,2022-03-17T00:00:00
NO,trøndelag,96795,20545.5,2022-03-17T00:00:00
NO,rogaland,115906,24014.8,2022-03-17T00:00:00
NO,vestland,136917,21432.8,2022-03-17T00:00:00
NO,oslo,247698,35537.2,2022-03-17T00:00:00
NO,viken,368561,29428.8,2022-03-17T00:00:00
