country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40605,16894.5,2022-08-18T00:00:00
NO,troms og finnmark,49161,20300.4,2022-08-18T00:00:00
NO,møre og romsdal,55296,20823.7,2022-08-18T00:00:00
NO,innlandet,80328,21674.9,2022-08-18T00:00:00
NO,agder,80857,26180.6,2022-08-18T00:00:00
NO,trøndelag,102126,21677.1,2022-08-18T00:00:00
NO,vestfold og telemark,104351,24734.6,2022-08-18T00:00:00
NO,rogaland,123872,25665.2,2022-08-18T00:00:00
NO,vestland,147427,23078,2022-08-18T00:00:00
NO,oslo,261260,37483,2022-08-18T00:00:00
NO,viken,391190,31235.6,2022-08-18T00:00:00
