country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,3328,1384.7,2021-10-23T00:00:00
NO,møre og romsdal,4473,1684.5,2021-10-23T00:00:00
NO,troms og finnmark,4631,1912.3,2021-10-23T00:00:00
NO,agder,7818,2531.4,2021-10-23T00:00:00
NO,innlandet,8362,2256.3,2021-10-23T00:00:00
NO,trøndelag,9706,2060.2,2021-10-23T00:00:00
NO,rogaland,10760,2229.4,2021-10-23T00:00:00
NO,vestfold og telemark,11648,2761,2021-10-23T00:00:00
NO,vestland,15657,2450.9,2021-10-23T00:00:00
NO,oslo,55218,7922.1,2021-10-23T00:00:00
NO,viken,63568,5075.8,2021-10-23T00:00:00
