country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1420,590.8,2021-04-14T00:00:00
NO,troms og finnmark,1525,629.7,2021-04-14T00:00:00
NO,møre og romsdal,1595,600.7,2021-04-14T00:00:00
NO,agder,2705,875.8,2021-04-14T00:00:00
NO,trøndelag,3862,819.7,2021-04-14T00:00:00
NO,innlandet,4189,1130.3,2021-04-14T00:00:00
NO,rogaland,5428,1124.6,2021-04-14T00:00:00
NO,vestfold og telemark,5680,1346.3,2021-04-14T00:00:00
NO,vestland,8275,1295.4,2021-04-14T00:00:00
NO,oslo,30941,4439.1,2021-04-14T00:00:00
NO,viken,36847,2942.1,2021-04-14T00:00:00
