country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39373,16381.9,2022-05-03T00:00:00
NO,troms og finnmark,47802,19739.2,2022-05-03T00:00:00
NO,møre og romsdal,53325,20081.4,2022-05-03T00:00:00
NO,innlandet,78378,21148.8,2022-05-03T00:00:00
NO,agder,79478,25734.1,2022-05-03T00:00:00
NO,trøndelag,99692,21160.5,2022-05-03T00:00:00
NO,vestfold og telemark,101993,24175.7,2022-05-03T00:00:00
NO,rogaland,121416,25156.4,2022-05-03T00:00:00
NO,vestland,143421,22450.9,2022-05-03T00:00:00
NO,oslo,257286,36912.8,2022-05-03T00:00:00
NO,viken,383414,30614.7,2022-05-03T00:00:00
