country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,30277,12597.3,2022-02-25T00:00:00
NO,troms og finnmark,36803,15197.3,2022-02-25T00:00:00
NO,møre og romsdal,38619,14543.4,2022-02-25T00:00:00
NO,innlandet,65317,17624.5,2022-02-25T00:00:00
NO,agder,66173,21426.1,2022-02-25T00:00:00
NO,vestfold og telemark,81602,19342.4,2022-02-25T00:00:00
NO,trøndelag,87158,18500,2022-02-25T00:00:00
NO,rogaland,98968,20505.3,2022-02-25T00:00:00
NO,vestland,115581,18092.9,2022-02-25T00:00:00
NO,oslo,226310,32468.7,2022-02-25T00:00:00
NO,viken,337034,26911.4,2022-02-25T00:00:00
