country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,4191,1743.7,2021-11-10T00:00:00
NO,møre og romsdal,5092,1917.6,2021-11-10T00:00:00
NO,troms og finnmark,6605,2727.4,2021-11-10T00:00:00
NO,agder,8395,2718.2,2021-11-10T00:00:00
NO,innlandet,9267,2500.5,2021-11-10T00:00:00
NO,trøndelag,12322,2615.4,2021-11-10T00:00:00
NO,rogaland,12370,2563,2021-11-10T00:00:00
NO,vestfold og telemark,12496,2962,2021-11-10T00:00:00
NO,vestland,17355,2716.7,2021-11-10T00:00:00
NO,oslo,59557,8544.6,2021-11-10T00:00:00
NO,viken,68712,5486.5,2021-11-10T00:00:00
