country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,715,296.4,2021-01-06T00:00:00
NO,møre og romsdal,972,366.5,2021-01-06T00:00:00
NO,troms og finnmark,1028,422.5,2021-01-06T00:00:00
NO,agder,1240,403.6,2021-01-06T00:00:00
NO,vestfold og telemark,2372,565.6,2021-01-06T00:00:00
NO,rogaland,2528,526.8,2021-01-06T00:00:00
NO,trøndelag,2710,578.2,2021-01-06T00:00:00
NO,innlandet,2874,773.9,2021-01-06T00:00:00
NO,vestland,5726,899.6,2021-01-06T00:00:00
NO,oslo,14322,2065.2,2021-01-06T00:00:00
NO,viken,16626,1339.5,2021-01-06T00:00:00
