country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,37968,15797.3,2022-03-28T00:00:00
NO,troms og finnmark,46769,19312.6,2022-03-28T00:00:00
NO,møre og romsdal,51537,19408.1,2022-03-28T00:00:00
NO,innlandet,76617,20673.6,2022-03-28T00:00:00
NO,agder,77981,25249.4,2022-03-28T00:00:00
NO,trøndelag,98367,20879.2,2022-03-28T00:00:00
NO,vestfold og telemark,99186,23510.4,2022-03-28T00:00:00
NO,rogaland,118865,24627.8,2022-03-28T00:00:00
NO,vestland,140511,21995.4,2022-03-28T00:00:00
NO,oslo,252671,36250.7,2022-03-28T00:00:00
NO,viken,376728,30080.9,2022-03-28T00:00:00
