country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1610,669.9,2021-06-08T00:00:00
NO,møre og romsdal,2069,779.2,2021-06-08T00:00:00
NO,troms og finnmark,2126,877.9,2021-06-08T00:00:00
NO,agder,4663,1509.8,2021-06-08T00:00:00
NO,trøndelag,4865,1032.6,2021-06-08T00:00:00
NO,innlandet,5611,1514,2021-06-08T00:00:00
NO,rogaland,6684,1384.9,2021-06-08T00:00:00
NO,vestfold og telemark,8293,1965.7,2021-06-08T00:00:00
NO,vestland,9799,1533.9,2021-06-08T00:00:00
NO,oslo,36323,5211.3,2021-06-08T00:00:00
NO,viken,42747,3413.3,2021-06-08T00:00:00
