country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1725,717.7,2021-07-20T00:00:00
NO,møre og romsdal,2156,811.9,2021-07-20T00:00:00
NO,troms og finnmark,2499,1031.9,2021-07-20T00:00:00
NO,agder,5338,1728.4,2021-07-20T00:00:00
NO,trøndelag,5520,1171.7,2021-07-20T00:00:00
NO,innlandet,5952,1606,2021-07-20T00:00:00
NO,rogaland,7850,1626.5,2021-07-20T00:00:00
NO,vestfold og telemark,8931,2116.9,2021-07-20T00:00:00
NO,vestland,10195,1595.9,2021-07-20T00:00:00
NO,oslo,37600,5394.5,2021-07-20T00:00:00
NO,viken,44286,3536.1,2021-07-20T00:00:00
