country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1839,765.2,2021-07-27T00:00:00
NO,møre og romsdal,2229,839.4,2021-07-27T00:00:00
NO,troms og finnmark,2604,1075.3,2021-07-27T00:00:00
NO,agder,5406,1750.4,2021-07-27T00:00:00
NO,trøndelag,5577,1183.8,2021-07-27T00:00:00
NO,innlandet,5999,1618.7,2021-07-27T00:00:00
NO,rogaland,7957,1648.6,2021-07-27T00:00:00
NO,vestfold og telemark,9009,2135.4,2021-07-27T00:00:00
NO,vestland,10434,1633.3,2021-07-27T00:00:00
NO,oslo,37817,5425.6,2021-07-27T00:00:00
NO,viken,44666,3566.5,2021-07-27T00:00:00
