country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,122,50.6,2020-06-17T00:00:00
NO,møre og romsdal,147,55.4,2020-06-17T00:00:00
NO,troms og finnmark,253,104,2020-06-17T00:00:00
NO,vestfold og telemark,292,69.6,2020-06-17T00:00:00
NO,agder,343,111.6,2020-06-17T00:00:00
NO,rogaland,441,91.9,2020-06-17T00:00:00
NO,innlandet,513,138.1,2020-06-17T00:00:00
NO,trøndelag,534,113.9,2020-06-17T00:00:00
NO,vestland,884,138.9,2020-06-17T00:00:00
NO,viken,2352,189.5,2020-06-17T00:00:00
NO,oslo,2779,400.7,2020-06-17T00:00:00
