country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,36215,15067.9,2022-03-14T00:00:00
NO,troms og finnmark,44769,18486.8,2022-03-14T00:00:00
NO,møre og romsdal,48562,18287.7,2022-03-14T00:00:00
NO,innlandet,74084,19990.1,2022-03-14T00:00:00
NO,agder,74960,24271.2,2022-03-14T00:00:00
NO,vestfold og telemark,94477,22394.2,2022-03-14T00:00:00
NO,trøndelag,96237,20427.1,2022-03-14T00:00:00
NO,rogaland,114974,23821.6,2022-03-14T00:00:00
NO,vestland,135865,21268.1,2022-03-14T00:00:00
NO,oslo,246059,35302.1,2022-03-14T00:00:00
NO,viken,365836,29211.2,2022-03-14T00:00:00
