country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1468,610.8,2021-04-22T00:00:00
NO,troms og finnmark,1536,634.3,2021-04-22T00:00:00
NO,møre og romsdal,1664,626.6,2021-04-22T00:00:00
NO,agder,2949,954.9,2021-04-22T00:00:00
NO,trøndelag,3956,839.7,2021-04-22T00:00:00
NO,innlandet,4388,1184,2021-04-22T00:00:00
NO,rogaland,5855,1213.1,2021-04-22T00:00:00
NO,vestfold og telemark,5903,1399.2,2021-04-22T00:00:00
NO,vestland,8646,1353.4,2021-04-22T00:00:00
NO,oslo,32360,4642.7,2021-04-22T00:00:00
NO,viken,38472,3071.9,2021-04-22T00:00:00
