country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40098,16683.5,2022-07-01T00:00:00
NO,troms og finnmark,48681,20102.2,2022-07-01T00:00:00
NO,møre og romsdal,54557,20545.4,2022-07-01T00:00:00
NO,innlandet,79609,21480.9,2022-07-01T00:00:00
NO,agder,80199,25967.6,2022-07-01T00:00:00
NO,trøndelag,101166,21473.3,2022-07-01T00:00:00
NO,vestfold og telemark,103657,24570.1,2022-07-01T00:00:00
NO,rogaland,123177,25521.2,2022-07-01T00:00:00
NO,vestland,145846,22830.5,2022-07-01T00:00:00
NO,oslo,259699,37259,2022-07-01T00:00:00
NO,viken,389065,31066,2022-07-01T00:00:00
