country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40764,16960.6,2022-09-21T00:00:00
NO,troms og finnmark,49293,20354.9,2022-09-21T00:00:00
NO,møre og romsdal,55532,20912.5,2022-09-21T00:00:00
NO,innlandet,80572,21740.8,2022-09-21T00:00:00
NO,agder,81005,26228.5,2022-09-21T00:00:00
NO,trøndelag,102416,21738.7,2022-09-21T00:00:00
NO,vestfold og telemark,104533,24777.8,2022-09-21T00:00:00
NO,rogaland,124049,25701.9,2022-09-21T00:00:00
NO,vestland,147892,23150.8,2022-09-21T00:00:00
NO,oslo,261737,37551.4,2022-09-21T00:00:00
NO,viken,391763,31281.4,2022-09-21T00:00:00
