country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1133,469.7,2021-03-03T00:00:00
NO,møre og romsdal,1289,486,2021-03-03T00:00:00
NO,troms og finnmark,1297,533.1,2021-03-03T00:00:00
NO,agder,2125,691.7,2021-03-03T00:00:00
NO,innlandet,3451,929.2,2021-03-03T00:00:00
NO,vestfold og telemark,3566,850.3,2021-03-03T00:00:00
NO,trøndelag,3575,762.7,2021-03-03T00:00:00
NO,rogaland,3586,747.3,2021-03-03T00:00:00
NO,vestland,6823,1071.9,2021-03-03T00:00:00
NO,oslo,20026,2887.7,2021-03-03T00:00:00
NO,viken,23588,1900.5,2021-03-03T00:00:00
