country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,326,135.1,2020-11-05T00:00:00
NO,møre og romsdal,480,181,2020-11-05T00:00:00
NO,troms og finnmark,628,258.1,2020-11-05T00:00:00
NO,agder,696,226.5,2020-11-05T00:00:00
NO,vestfold og telemark,706,168.3,2020-11-05T00:00:00
NO,trøndelag,955,203.8,2020-11-05T00:00:00
NO,rogaland,1141,237.8,2020-11-05T00:00:00
NO,innlandet,1253,337.4,2020-11-05T00:00:00
NO,vestland,3224,506.5,2020-11-05T00:00:00
NO,viken,6080,489.9,2020-11-05T00:00:00
NO,oslo,6916,997.3,2020-11-05T00:00:00
