country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2008,835.5,2021-08-10T00:00:00
NO,møre og romsdal,2619,986.3,2021-08-10T00:00:00
NO,troms og finnmark,2815,1162.4,2021-08-10T00:00:00
NO,agder,5689,1842,2021-08-10T00:00:00
NO,trøndelag,5838,1239.2,2021-08-10T00:00:00
NO,innlandet,6179,1667.3,2021-08-10T00:00:00
NO,rogaland,8298,1719.3,2021-08-10T00:00:00
NO,vestfold og telemark,9238,2189.7,2021-08-10T00:00:00
NO,vestland,11641,1822.3,2021-08-10T00:00:00
NO,oslo,38706,5553.1,2021-08-10T00:00:00
NO,viken,45650,3645,2021-08-10T00:00:00
