country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,8551,3557.8,2022-01-12T00:00:00
NO,møre og romsdal,10325,3888.2,2022-01-12T00:00:00
NO,troms og finnmark,14010,5785.2,2022-01-12T00:00:00
NO,innlandet,18174,4903.9,2022-01-12T00:00:00
NO,agder,21448,6944.6,2022-01-12T00:00:00
NO,trøndelag,25255,5360.6,2022-01-12T00:00:00
NO,vestfold og telemark,27716,6569.6,2022-01-12T00:00:00
NO,rogaland,29587,6130.2,2022-01-12T00:00:00
NO,vestland,37223,5826.8,2022-01-12T00:00:00
NO,oslo,112488,16138.6,2022-01-12T00:00:00
NO,viken,136738,10918.2,2022-01-12T00:00:00
