country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2672,1111.7,2021-09-18T00:00:00
NO,troms og finnmark,3571,1474.6,2021-09-18T00:00:00
NO,møre og romsdal,3912,1473.2,2021-09-18T00:00:00
NO,agder,7367,2385.4,2021-09-18T00:00:00
NO,innlandet,7649,2063.9,2021-09-18T00:00:00
NO,trøndelag,8237,1748.4,2021-09-18T00:00:00
NO,rogaland,10064,2085.2,2021-09-18T00:00:00
NO,vestfold og telemark,10940,2593.1,2021-09-18T00:00:00
NO,vestland,14714,2303.3,2021-09-18T00:00:00
NO,oslo,49869,7154.7,2021-09-18T00:00:00
NO,viken,58025,4633.2,2021-09-18T00:00:00
