country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,7538,3136.3,2022-01-03T00:00:00
NO,møre og romsdal,9046,3406.6,2022-01-03T00:00:00
NO,troms og finnmark,12788,5280.6,2022-01-03T00:00:00
NO,innlandet,15761,4252.8,2022-01-03T00:00:00
NO,agder,18356,5943.5,2022-01-03T00:00:00
NO,trøndelag,22271,4727.2,2022-01-03T00:00:00
NO,vestfold og telemark,24601,5831.3,2022-01-03T00:00:00
NO,rogaland,25330,5248.2,2022-01-03T00:00:00
NO,vestland,33912,5308.5,2022-01-03T00:00:00
NO,oslo,99204,14232.8,2022-01-03T00:00:00
NO,viken,122749,9801.2,2022-01-03T00:00:00
