country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,6413,2696.5,2021-12-16T00:00:00
NO,møre og romsdal,7680,2917.8,2021-12-16T00:00:00
NO,troms og finnmark,11185,4695.1,2021-12-16T00:00:00
NO,agder,13174,4369.5,2021-12-16T00:00:00
NO,innlandet,13196,3621.7,2021-12-16T00:00:00
NO,trøndelag,19252,4136.7,2021-12-16T00:00:00
NO,rogaland,19340,4078.8,2021-12-16T00:00:00
NO,vestfold og telemark,19775,4796.8,2021-12-16T00:00:00
NO,vestland,28232,4501.9,2021-12-16T00:00:00
NO,oslo,83116,12086.9,2021-12-16T00:00:00
NO,viken,101635,8282.4,2021-12-16T00:00:00
