country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,795,329.6,2021-01-11T00:00:00
NO,møre og romsdal,1060,399.6,2021-01-11T00:00:00
NO,troms og finnmark,1131,464.8,2021-01-11T00:00:00
NO,agder,1331,433.2,2021-01-11T00:00:00
NO,vestfold og telemark,2619,624.5,2021-01-11T00:00:00
NO,rogaland,2959,616.6,2021-01-11T00:00:00
NO,innlandet,3012,811,2021-01-11T00:00:00
NO,trøndelag,3078,656.7,2021-01-11T00:00:00
NO,vestland,5892,925.6,2021-01-11T00:00:00
NO,oslo,15181,2189.1,2021-01-11T00:00:00
NO,viken,17701,1426.2,2021-01-11T00:00:00
