country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,214,88.7,2020-10-02T00:00:00
NO,møre og romsdal,222,83.7,2020-10-02T00:00:00
NO,troms og finnmark,343,141,2020-10-02T00:00:00
NO,vestfold og telemark,434,103.5,2020-10-02T00:00:00
NO,agder,494,160.8,2020-10-02T00:00:00
NO,innlandet,680,183.1,2020-10-02T00:00:00
NO,trøndelag,691,147.4,2020-10-02T00:00:00
NO,rogaland,720,150,2020-10-02T00:00:00
NO,vestland,1857,291.7,2020-10-02T00:00:00
NO,viken,3927,316.4,2020-10-02T00:00:00
NO,oslo,4566,658.4,2020-10-02T00:00:00
