country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,121,50.2,2020-06-08T00:00:00
NO,møre og romsdal,145,54.7,2020-06-08T00:00:00
NO,troms og finnmark,252,103.6,2020-06-08T00:00:00
NO,vestfold og telemark,290,69.1,2020-06-08T00:00:00
NO,agder,342,111.3,2020-06-08T00:00:00
NO,rogaland,441,91.9,2020-06-08T00:00:00
NO,innlandet,510,137.3,2020-06-08T00:00:00
NO,trøndelag,536,114.4,2020-06-08T00:00:00
NO,vestland,881,138.4,2020-06-08T00:00:00
NO,viken,2321,187,2020-06-08T00:00:00
NO,oslo,2706,390.2,2020-06-08T00:00:00
