country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,828,343.2,2021-01-18T00:00:00
NO,møre og romsdal,1130,426,2021-01-18T00:00:00
NO,troms og finnmark,1196,491.6,2021-01-18T00:00:00
NO,agder,1379,448.8,2021-01-18T00:00:00
NO,vestfold og telemark,2797,666.9,2021-01-18T00:00:00
NO,innlandet,3125,841.4,2021-01-18T00:00:00
NO,rogaland,3247,676.6,2021-01-18T00:00:00
NO,trøndelag,3302,704.5,2021-01-18T00:00:00
NO,vestland,6029,947.2,2021-01-18T00:00:00
NO,oslo,15991,2305.9,2021-01-18T00:00:00
NO,viken,18769,1512.2,2021-01-18T00:00:00
