country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,301,124.8,2020-11-02T00:00:00
NO,møre og romsdal,442,166.6,2020-11-02T00:00:00
NO,troms og finnmark,556,228.5,2020-11-02T00:00:00
NO,agder,634,206.4,2020-11-02T00:00:00
NO,vestfold og telemark,638,152.1,2020-11-02T00:00:00
NO,trøndelag,914,195,2020-11-02T00:00:00
NO,rogaland,1053,219.4,2020-11-02T00:00:00
NO,innlandet,1093,294.3,2020-11-02T00:00:00
NO,vestland,2904,456.2,2020-11-02T00:00:00
NO,viken,5498,443,2020-11-02T00:00:00
NO,oslo,6487,935.4,2020-11-02T00:00:00
