country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1898,795.5,2021-08-05T00:00:00
NO,møre og romsdal,2503,954.3,2021-08-05T00:00:00
NO,troms og finnmark,2713,1129.8,2021-08-05T00:00:00
NO,agder,5589,1813.2,2021-08-05T00:00:00
NO,trøndelag,5704,1216.2,2021-08-05T00:00:00
NO,innlandet,6076,1644.1,2021-08-05T00:00:00
NO,rogaland,8135,1690.3,2021-08-05T00:00:00
NO,vestfold og telemark,9142,2171.2,2021-08-05T00:00:00
NO,vestland,10952,1736,2021-08-05T00:00:00
NO,oslo,38253,5498.2,2021-08-05T00:00:00
NO,viken,45172,3614.2,2021-08-05T00:00:00
